play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route
2736,2024_05_MIA_NE,2.0,8,14,0,3,481,1381,1381,-7,3,3,MIA,NE,1,0,1,short,right,14,T.Hill,,0,-0.763262127,0,-0.025679201,0,2.5817583673633635,MIA,SHOTGUN,"3 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",IN/DIG
2759,2024_05_MIA_NE,3.0,8,14,0,3,475,1375,1375,-7,3,3,MIA,NE,1,0,1,short,left,14,T.Hill,,0,-0.861356401,0,-0.03632158,0,3.3450204939581454,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO
2882,2024_05_MIA_NE,3.0,2,62,0,3,390,1290,1290,4,3,3,NE,MIA,1,0,1,short,right,-4,R.Stevenson,3,-1,-1.910890409,0,-0.044621527,1,-2.178137325,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SWING
2927,2024_05_MIA_NE,1.0,10,86,0,3,345,1245,1245,-4,3,3,MIA,NE,1,0,1,short,right,-4,T.Hill,8,4,-0.118006153,0,-0.000430554,1,-1.158999472,MIA,PISTOL,"1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",SWING
2964,2024_05_MIA_NE,2.0,6,82,0,3,307,1207,1207,-4,3,3,MIA,NE,1,0,1,,,,,,6,0.7250671577639878,1,0.017398238,0,,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",
3035,2024_05_MIA_NE,1.0,10,53,0,3,202,1102,1102,-4,3,3,MIA,NE,1,0,1,deep,left,16,T.Hill,0,16,1.0658910667989403,1,0.054407596588134766,1,1.0658910667989403,MIA,SHOTGUN,"1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",HITCH/CURL
3087,2024_05_MIA_NE,2.0,8,35,0,3,128,1028,1028,-4,3,3,MIA,NE,1,0,1,,,,,,-5,-1.699461681,0,-0.074835688,0,,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",
3107,2024_05_MIA_NE,3.0,13,40,0,3,84,984,984,-4,3,3,MIA,NE,1,0,1,short,right,11,J.Waddle,0,11,0.4498733712285743,1,0.041883469,1,0.4498733712285743,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",DEEP OUT
3231,2024_05_MIA_NE,2.0,7,78,0,4,900,900,900,1,3,3,NE,MIA,0,0,1,short,left,-6,A.Gibson,10,4,0.041694220155477524,1,-0.003630579,1,-1.45108957,NE,UNDER CENTER,"3 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR",SWING
3258,2024_05_MIA_NE,3.0,3,74,0,4,857,857,857,1,3,3,NE,MIA,1,0,1,short,left,3,D.Douglas,2,5,1.187551774084568,1,0.028539717197418213,1,1.1336709833703935,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SHALLOW CROSS/DRAG
3332,2024_05_MIA_NE,2.0,8,43,0,4,734,734,734,1,3,3,NE,MIA,1,0,1,short,right,6,J.Polk,,0,-0.803662487,0,-0.032202065,0,0.2994923801161349,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SLANT
3355,2024_05_MIA_NE,3.0,8,43,0,4,731,731,731,1,3,3,NE,MIA,1,0,1,short,left,13,J.Polk,,0,-1.697147983,0,-0.04574424,0,2.225722389295697,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",DEEP OUT
3465,2024_05_MIA_NE,1.0,18,88,0,4,702,702,702,-1,3,3,MIA,NE,0,0,1,deep,left,19,T.Hill,2,21,1.6930889459326863,1,0.051798373,1,1.5255576656199992,MIA,UNDER CENTER,"1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",HITCH/CURL
3498,2024_05_MIA_NE,1.0,10,67,0,4,662,662,662,-1,3,3,MIA,NE,1,0,1,,,,,,1,-0.562704874,0,-0.017073631,0,,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",
3542,2024_05_MIA_NE,3.0,5,62,0,4,570,570,570,-1,3,3,MIA,NE,1,0,1,short,middle,2,J.Smith,6,8,1.6147486376576126,1,0.059375226497650146,1,-1.091558925,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SLANT
3630,2024_05_MIA_NE,2.0,13,57,0,4,473,473,473,-1,3,3,MIA,NE,1,0,1,short,left,7,J.Smith,,0,-0.772723045,0,-0.054222614,0,0.11866742465645075,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT
3879,2024_05_MIA_NE,1.0,10,70,0,4,264,264,264,-5,3,3,NE,MIA,1,0,1,short,right,-5,D.Douglas,4,-1,-0.778833983,0,-0.072769076,1,-1.200249868,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN
3904,2024_05_MIA_NE,2.0,11,71,0,4,226,226,226,-5,3,3,NE,MIA,1,0,1,short,middle,13,J.Polk,0,13,1.256392209092155,1,0.063749045,1,1.256392209092155,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG
4059,2024_05_MIA_NE,1.0,21,44,0,4,130,130,130,-5,3,3,NE,MIA,1,0,1,short,right,4,H.Henry,,0,-0.49235285,0,-0.030972093,0,-0.310039168,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT
4093,2024_05_MIA_NE,2.0,21,44,0,4,124,124,124,-5,3,3,NE,MIA,1,0,1,short,right,6,D.Douglas,7,13,0.7088888447033241,1,0.018726617097854614,1,-0.183298741,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL
4118,2024_05_MIA_NE,3.0,8,31,0,4,118,118,118,-5,3,3,NE,MIA,1,0,1,short,middle,9,D.Douglas,10,19,2.1592381257214583,1,0.21074774861335754,1,1.5487243834650144,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT
4150,2024_05_MIA_NE,1.0,10,12,0,4,73,73,73,-5,3,3,NE,MIA,1,0,1,short,middle,12,A.Hooper,,0,-0.363934129,0,-0.023542494,0,2.2493892466300167,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",
4176,2024_05_MIA_NE,2.0,10,12,0,4,68,68,68,-5,3,3,NE,MIA,1,0,1,short,middle,12,J.Polk,,0,-0.6491342,0,-0.041088849,0,2.613323376106564,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO
4237,2024_05_MIA_NE,3.0,10,12,0,4,63,63,63,-5,3,3,NE,MIA,1,0,1,short,left,2,,,0,-0.989215853,0,-0.092935055,0,-0.995868669,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",
4291,2024_05_MIA_NE,4.0,15,17,0,4,60,60,60,-5,3,2,NE,MIA,1,0,1,deep,middle,17,H.Henry,,0,-2.765076952,0,-0.272175819,0,4.523032553086523,NE,SHOTGUN,"3 G, 1 QB, 2 T, 2 TE, 3 WR",GO
4427,2024_05_MIA_NE,1.0,10,57,0,4,29,29,29,-5,0,2,NE,MIA,1,0,1,deep,right,21,K.Boutte,0,21,0.8210578629514202,1,-0.022301853,1,0.8210578629514202,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG
4452,2024_05_MIA_NE,1.0,10,36,0,4,13,13,13,-5,0,2,NE,MIA,0,1,0,,,0,,,0,-0.011371434,0,-0.004056022,0,,NE,,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",
4475,2024_05_MIA_NE,2.0,10,36,0,4,12,12,12,-5,0,2,NE,MIA,1,0,1,deep,right,25,H.Henry,0,25,-1.608427057,0,-0.18072325,1,-1.608427057,NE,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG
57,2024_05_NO_KC,1.0,10,70,0,1,900,1800,3600,0,3,3,NO,KC,1,0,1,short,right,5,J.Johnson,2,7,0.49232301907613873,1,0.015919328,1,-0.033003407,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 3 TE, 1 WR",QUICK OUT
148,2024_05_NO_KC,2.0,1,43,0,1,760,1660,3460,0,3,3,NO,KC,0,0,1,short,left,4,C.Olave,0,4,0.2319793300703168,1,0.024838745594024658,1,0.2319793300703168,NO,UNDER CENTER,"2 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",HITCH/CURL
173,2024_05_NO_KC,1.0,10,39,0,1,724,1624,3424,0,3,3,NO,KC,0,0,1,deep,right,17,R.Shaheed,,0,-4.332873225,0,-0.125568032,0,1.2102594652678818,NO,UNDER CENTER,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",GO
222,2024_05_NO_KC,2.0,7,75,0,1,682,1582,3382,0,3,3,KC,NO,1,0,1,,,,,,9,1.0964722051285207,1,0.032355487,0,,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",
293,2024_05_NO_KC,3.0,3,59,0,1,587,1487,3287,0,3,3,KC,NO,1,0,1,short,middle,1,T.Kelce,3,4,1.172999400878325,1,0.029520034790039062,1,-1.546168794,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG
318,2024_05_NO_KC,1.0,10,55,0,1,551,1451,3251,0,3,3,KC,NO,1,0,1,short,middle,12,T.Kelce,9,21,1.179165447014384,1,0.051443875,1,0.6144683302845806,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",IN/DIG
343,2024_05_NO_KC,1.0,10,34,0,1,512,1412,3212,0,3,3,KC,NO,1,0,1,short,right,4,T.Kelce,2,6,0.32576023414731026,1,0.006918311,1,-0.088889547,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL
390,2024_05_NO_KC,1.0,10,20,0,1,439,1339,3139,0,3,3,KC,NO,0,0,1,short,middle,2,N.Gray,13,15,1.0921938583487645,1,0.011568248271942139,1,-0.323292517,KC,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG
499,2024_05_NO_KC,2.0,7,67,0,1,352,1252,3052,-7,3,3,NO,KC,0,0,1,deep,right,42,M.Tipton,,0,-0.759659547,0,-0.0126324,0,3.3492532497039065,NO,UNDER CENTER,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",CORNER
522,2024_05_NO_KC,3.0,7,67,0,1,345,1245,3045,-7,3,3,NO,KC,1,0,1,short,middle,1,M.Tipton,1,2,-1.15386918,0,-0.012468189,1,-1.175031242,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG
578,2024_05_NO_KC,1.0,10,77,0,1,289,1189,2989,7,3,3,KC,NO,0,0,1,short,left,-6,,,0,-0.566088154,0,-0.010264099,0,-1.28142417,KC,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN
654,2024_05_NO_KC,3.0,12,79,0,1,231,1131,2931,7,3,3,KC,NO,1,0,1,deep,middle,16,T.Kelce,,0,-1.150891304,0,-0.023341,0,2.9568018545396626,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG
777,2024_05_NO_KC,2.0,13,80,0,1,170,1070,2870,-7,3,3,NO,KC,0,0,1,short,right,5,R.Shaheed,,0,-0.776883816,0,-0.011760741,0,-0.026129149,NO,UNDER CENTER,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT
800,2024_05_NO_KC,3.0,13,80,0,1,164,1064,2864,-7,3,3,NO,KC,1,0,1,deep,middle,51,R.Shaheed,,0,-1.044540298,0,-0.020223722,0,5.180242208996788,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",GO
883,2024_05_NO_KC,2.0,3,53,0,1,114,1014,2814,7,3,3,KC,NO,0,0,1,short,left,3,J.Fortson,2,5,0.31281839264556766,1,-0.014938056,1,0.27996255992911756,KC,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",QUICK OUT
935,2024_05_NO_KC,2.0,2,40,0,1,46,946,2746,7,3,3,KC,NO,1,0,1,short,right,-3,T.Kelce,7,4,0.2634811832103878,1,-0.005357265,1,-1.33563144,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 TE",SCREEN
1007,2024_05_NO_KC,2.0,2,28,0,2,900,900,2700,7,3,3,KC,NO,0,0,1,short,left,0,K.Hunt,15,15,0.866866295,1,0.006148756,1,-0.637625384,KC,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT
1032,2024_05_NO_KC,1.0,10,13,0,2,854,854,2654,7,3,3,KC,NO,1,0,1,short,middle,-4,M.Hardman,9,5,0.091731946,1,0.002645373,1,-1.138604795,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG
1094,2024_05_NO_KC,2.0,15,18,0,2,809,809,2609,7,3,3,KC,NO,1,0,1,short,middle,10,T.Kelce,0,10,0.42761646053986624,1,0.000601351,1,0.42761646053986624,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG
1119,2024_05_NO_KC,3.0,5,8,0,2,772,772,2572,7,3,3,KC,NO,1,0,1,short,middle,8,S.Perine,,0,-1.472056201,0,-0.027782321,0,2.621991907886695,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SHALLOW CROSS/DRAG
1214,2024_05_NO_KC,2.0,10,74,0,2,717,717,2517,-10,3,3,NO,KC,1,0,1,short,left,4,J.Johnson,0,4,-0.307504006,0,-0.00673236,1,-0.307504006,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",HITCH/CURL
1239,2024_05_NO_KC,3.0,6,70,0,2,676,676,2476,-10,3,3,NO,KC,1,0,1,short,left,5,A.Kamara,5,10,1.722695849,1,0.023903713,1,-0.511903478,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT
1286,2024_05_NO_KC,2.0,9,59,0,2,598,598,2398,-10,3,3,NO,KC,1,0,1,short,middle,13,R.Shaheed,2,15,1.4192475236486644,1,0.027144343,1,1.3510687744710594,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",IN/DIG
1333,2024_05_NO_KC,2.0,9,43,0,2,523,523,2323,-10,3,3,NO,KC,1,0,1,deep,middle,42,R.Shaheed,1,43,4.6244591060094535,1,0.084263135,1,3.4849963799933903,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",GO
1426,2024_05_NO_KC,2.0,6,76,0,2,493,493,2293,3,3,3,KC,NO,1,0,1,short,right,13,,,0,-0.685072894,0,-0.021637261,0,1.2419250044040382,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",DEEP OUT
1473,2024_05_NO_KC,3.0,6,76,0,2,485,485,2285,3,3,3,KC,NO,1,0,1,,,,,,7,1.588216264,1,0.037555099,0,,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",
1500,2024_05_NO_KC,1.0,10,69,0,2,449,449,2249,3,3,3,KC,NO,1,0,1,short,left,4,J.Smith-Schuster,4,8,0.4628130381461233,1,0.025725483894348145,1,-0.236857934,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL
1525,2024_05_NO_KC,2.0,2,61,0,2,410,410,2210,3,3,3,KC,NO,1,0,1,short,right,0,X.Worthy,18,18,0.9581097514601424,1,0.025244236,1,-0.641329974,KC,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT
1587,2024_05_NO_KC,2.0,7,40,0,2,350,350,2150,3,3,3,KC,NO,1,0,1,short,left,7,T.Kelce,1,8,0.8943991134292446,1,0.007175028,1,0.8322455929592252,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 TE",DEEP OUT
1677,2024_05_NO_KC,2.0,34,56,0,2,249,249,2049,3,3,3,KC,NO,0,0,1,short,left,-6,J.Smith-Schuster,19,13,-0.140209631,0,-0.012356639,1,-1.067337713,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN
1711,2024_05_NO_KC,3.0,21,43,0,2,206,206,2006,3,3,3,KC,NO,1,0,1,short,right,3,T.Kelce,2,20,1.502561122586485,1,0.024367094039916992,1,-1.071102011,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT
1817,2024_05_NO_KC,2.0,8,19,0,2,120,120,1920,3,3,2,KC,NO,1,0,1,,,,,,-6,-1.387647128,0,-0.01570338,0,,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",
1859,2024_05_NO_KC,3.0,14,25,0,2,104,104,1904,3,3,1,KC,NO,1,0,1,short,left,-1,S.Perine,10,9,0.2884836967991746,1,-0.016245127,1,-0.630437818,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT
1946,2024_05_NO_KC,1.0,10,79,0,2,86,86,1886,-6,0,3,NO,KC,1,0,1,deep,left,33,M.Tipton,,0,-0.2697816,0,-0.010516569,0,1.7043120395974256,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",GO
1969,2024_05_NO_KC,2.0,10,79,0,2,80,80,1880,-6,0,3,NO,KC,1,0,1,short,right,3,J.Johnson,0,3,-0.07376496,0,-0.007565454,1,-0.07376496,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",HITCH/CURL
1994,2024_05_NO_KC,3.0,7,76,0,2,74,74,1874,-6,0,2,NO,KC,1,0,1,short,right,-3,A.Kamara,0,-3,-0.374278342,0,-0.037555009,1,-0.374278342,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SCREEN
2064,2024_05_NO_KC,1.0,10,64,0,2,58,58,1858,6,1,0,KC,NO,1,0,1,short,left,10,X.Worthy,,0,-0.254479615,0,-0.011234999,0,0.3662709888885729,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",DEEP OUT
2087,2024_05_NO_KC,2.0,10,64,0,2,53,53,1853,6,1,0,KC,NO,1,0,1,deep,right,18,J.Smith-Schuster,13,31,1.4917950226808898,1,0.045020401,1,0.9891038334462792,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG
2117,2024_05_NO_KC,1.0,10,33,0,2,45,45,1845,6,1,0,KC,NO,1,0,1,short,right,2,X.Worthy,,0,-0.226833179,0,-0.008085191,0,-0.171269636,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SHALLOW CROSS/DRAG
2140,2024_05_NO_KC,2.0,10,33,0,2,41,41,1841,6,1,0,KC,NO,1,0,1,short,left,7,J.Smith-Schuster,0,7,0.27037085106712766,1,0.019808590412139893,1,0.27037085106712766,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT
2170,2024_05_NO_KC,3.0,3,26,0,2,34,34,1834,6,1,0,KC,NO,1,0,1,short,middle,1,J.Smith-Schuster,7,8,1.0458986238227226,1,-0.001391828,1,-0.240804588,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG
2195,2024_05_NO_KC,1.0,10,18,0,2,27,27,1827,6,0,0,KC,NO,1,0,1,short,left,3,T.Kelce,6,9,0.48227939766366035,1,0.014808536,1,-0.075816724,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",QUICK OUT
2232,2024_05_NO_KC,2.0,1,9,0,2,21,21,1821,6,0,0,KC,NO,1,0,1,short,left,3,,,0,-0.433986685,0,-0.009063601,0,0.5216640285798348,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL
2255,2024_05_NO_KC,3.0,1,9,0,2,15,15,1815,6,0,0,KC,NO,1,0,1,short,right,9,,,0,-0.206598593,0,-0.00900501,0,3.881939066,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER
2484,2024_05_NO_KC,1.0,10,47,0,3,707,1607,1607,9,3,3,KC,NO,0,0,1,short,left,6,N.Gray,8,14,0.7910891438368708,1,0.016082227,1,0.19962308811955154,KC,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",SHALLOW CROSS/DRAG
2531,2024_05_NO_KC,2.0,10,33,0,3,628,1528,1528,9,3,3,KC,NO,1,0,1,short,middle,-1,,,0,-0.742786612,0,-0.012895167,0,-1.331981474,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",HITCH/CURL
2554,2024_05_NO_KC,3.0,10,33,0,3,623,1523,1523,9,3,3,KC,NO,1,0,1,deep,right,33,X.Worthy,,0,-1.810332533,0,-0.018560469,0,4.158138683997095,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO
2654,2024_05_NO_KC,3.0,6,55,0,3,552,1452,1452,-9,3,3,NO,KC,1,0,1,short,middle,5,F.Moreau,2,7,1.7030621354933828,1,0.026222839951515198,1,-0.543734234,NO,SHOTGUN,"2 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",HITCH/CURL
2701,2024_05_NO_KC,2.0,7,45,0,3,493,1393,1393,-9,3,3,NO,KC,0,0,1,deep,right,33,R.Shaheed,,0,-0.838544587,0,-0.015485138,0,2.575387535151094,NO,UNDER CENTER,"1 FB, 2 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR",GO
2760,2024_05_NO_KC,3.0,12,50,0,3,457,1357,1357,-9,3,3,NO,KC,1,0,1,,,,,,-8,-1.689578937,0,-0.030238777,0,,NO,SHOTGUN,"2 G, 1 QB, 2 RB, 3 T, 1 TE, 2 WR",
2811,2024_05_NO_KC,1.0,10,84,0,3,408,1308,1308,9,3,3,KC,NO,1,0,1,short,right,-2,M.Hardman,7,5,-0.1431935,0,0.003489077,1,-1.189748484,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SCREEN
2865,2024_05_NO_KC,1.0,10,72,0,3,348,1248,1248,9,3,3,KC,NO,0,0,1,short,right,-1,X.Worthy,6,5,0.069992947,1,-0.003218234,1,-0.770903411,KC,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",SCREEN
2973,2024_05_NO_KC,1.0,10,15,0,3,227,1127,1127,9,3,3,KC,NO,1,0,1,short,middle,-4,X.Worthy,6,2,-0.401821597,0,-0.004884601,1,-1.249994269,KC,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SHALLOW CROSS/DRAG
3003,2024_05_NO_KC,2.0,8,13,0,3,193,1093,1093,9,3,3,KC,NO,1,0,1,short,left,-2,M.Hardman,10,8,1.180811065598391,1,0.00850004,1,-0.855487372,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SCREEN
3028,2024_05_NO_KC,1.0,5,5,1,3,150,1050,1050,9,3,3,KC,NO,1,0,1,short,middle,-1,T.Kelce,4,3,0.054581341915763915,1,0.007802367,1,-0.663600377,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG
3053,2024_05_NO_KC,2.0,2,2,1,3,114,1014,1014,9,2,3,KC,NO,1,0,1,short,middle,2,J.Smith-Schuster,,0,-7.736539928,0,-0.091142282,0,1.0179557772353292,KC,SHOTGUN,"1 C, 2 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",SLANT
3087,2024_05_NO_KC,1.0,10,65,0,3,103,1003,1003,-9,3,2,NO,KC,1,0,1,short,right,4,R.Shaheed,3,7,0.47629670496098697,1,0.003015965,1,-0.006808633,NO,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",QUICK OUT
3124,2024_05_NO_KC,2.0,3,58,0,3,71,971,971,-9,3,2,NO,KC,0,0,1,short,right,15,R.Shaheed,6,21,1.3310981814283878,1,0.037426516,1,0.8807020352687687,NO,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",DEEP OUT
3170,2024_05_NO_KC,1.0,10,37,0,3,60,960,960,-9,3,2,NO,KC,1,0,1,short,right,6,A.Kamara,3,9,0.7283584128599614,1,0.016424447298049927,1,0.27015503542497754,NO,SHOTGUN,"1 C, 1 G, 1 QB, 2 RB, 3 T, 1 TE, 2 WR",QUICK OUT
3195,2024_05_NO_KC,2.0,1,28,0,3,24,924,924,-9,3,2,NO,KC,0,0,1,short,left,-6,,,0,-0.683675863,0,-0.017294735,0,-1.811625283,NO,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR",QUICK OUT
3258,2024_05_NO_KC,1.0,10,23,0,3,6,906,906,-9,2,2,NO,KC,0,0,1,short,middle,-2,,,0,-0.399388099,0,-0.017694741,0,-0.906692758,NO,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 3 TE, 1 WR",HITCH/CURL
3281,2024_05_NO_KC,2.0,10,23,0,3,2,902,902,-9,2,2,NO,KC,1,0,1,short,left,-1,A.Kamara,15,14,1.1496228991891257,1,0.039099544286727905,1,-0.8505064,NO,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",HITCH/CURL
3348,2024_05_NO_KC,2.0,6,6,1,4,862,862,862,-9,2,2,NO,KC,0,0,1,short,right,6,F.Moreau,0,6,1.9894100443925709,1,0.007997069,1,1.9894100443925709,NO,UNDER CENTER,"1 C, 1 FB, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 2 WR",WHEEL
3439,2024_05_NO_KC,2.0,6,64,0,4,815,815,815,3,2,2,KC,NO,0,0,1,short,middle,11,J.Smith-Schuster,39,50,3.412332565523684,1,0.084712803,1,1.0739651136100292,KC,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG
