play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route
1678,2021_02_DET_GB,2.0,9,24,0,2,17,17,1817,0,1,3,DET,GB,1,0,1,deep,right,19,A.St. Brown,,0,-0.168125277,0,-0.02095437,0,1.2775427150772884,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",GO
1700,2021_02_DET_GB,3.0,9,24,0,2,12,12,1812,0,1,3,DET,GB,1,0,1,deep,left,24,Q.Cephus,,0,-0.088153572,0,-0.048362195,0,4.468808643519878,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",GO
1873,2021_02_DET_GB,2.0,7,84,0,3,858,1758,1758,-3,3,3,GB,DET,1,0,1,short,left,2,A.Jones,8,10,1.2676267269998789,1,0.004987001,1,-0.6332672,GB,EMPTY,"1 RB, 1 TE, 3 WR",FLAT
1923,2021_02_DET_GB,2.0,2,66,0,3,785,1685,1685,-3,3,3,GB,DET,1,0,1,,,,,,-10,-2.780946549,0,-0.110068202,0,,GB,EMPTY,"1 RB, 1 TE, 3 WR",
1942,2021_02_DET_GB,3.0,12,76,0,3,740,1640,1640,-3,3,3,GB,DET,1,0,1,deep,right,46,D.Adams,4,50,5.199655431788415,1,0.19363346695899963,1,4.866669138660654,GB,EMPTY,"1 RB, 1 TE, 3 WR",GO
2019,2021_02_DET_GB,2.0,7,23,0,3,674,1574,1574,-3,3,3,GB,DET,0,0,1,,,,,,1,-0.615222194,0,-0.022673011,0,,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",
2041,2021_02_DET_GB,3.0,6,22,0,3,630,1530,1530,-3,3,3,GB,DET,1,0,1,deep,middle,20,R.Tonyan,2,22,3.1904010237194598,1,0.11995365392393875,1,2.2471220861189067,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",POST
2119,2021_02_DET_GB,1.0,10,58,0,3,580,1480,1480,-4,3,3,DET,GB,0,0,1,short,right,3,J.Williams,3,6,0.398650543,1,0.014484882354736328,1,-0.229524873,DET,SINGLEBACK,"1 RB, 2 TE, 2 WR",OUT
2164,2021_02_DET_GB,3.0,1,49,0,3,495,1395,1395,-4,3,3,DET,GB,1,0,1,short,middle,8,T.Hockenson,7,15,1.3207006038865075,1,0.083735883,1,0.9776211648713797,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT
2188,2021_02_DET_GB,1.0,10,34,0,3,454,1354,1354,-4,3,3,DET,GB,0,0,1,deep,left,34,T.Hockenson,,0,-0.762283149,0,-0.020862699,0,3.4663963044295087,DET,SINGLEBACK,"2 RB, 2 TE, 1 WR",CORNER
2248,2021_02_DET_GB,3.0,8,32,0,3,402,1302,1302,-4,2,3,DET,GB,1,0,1,short,middle,7,A.St. Brown,0,7,-0.059742929,0,0.055097669,1,-0.059742929,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
2272,2021_02_DET_GB,4.0,1,25,0,3,357,1257,1257,-4,2,3,DET,GB,1,0,1,short,left,4,Q.Cephus,,0,-4.037624283,0,-0.13971132,0,2.0160061952192336,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
2294,2021_02_DET_GB,1.0,10,75,0,3,353,1253,1253,4,3,2,GB,DET,1,0,1,deep,right,45,M.Valdes-Scantling,,0,-0.554372267,0,-0.019402087,0,2.538889672025107,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",GO
2337,2021_02_DET_GB,3.0,14,79,0,3,326,1226,1226,4,3,2,GB,DET,0,1,1,short,middle,14,R.Cobb,0,14,2.7737897753249854,1,0.074055076,1,2.7737897753249854,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",HITCH
2437,2021_02_DET_GB,1.0,10,50,0,3,262,1162,1162,4,3,2,GB,DET,0,0,1,deep,right,20,D.Adams,,0,-0.4965111,0,-0.017460048,0,1.0151914429152384,GB,I_FORM,"1 RB, 2 TE, 2 WR",POST
2459,2021_02_DET_GB,2.0,10,50,0,3,254,1154,1154,4,3,2,GB,DET,1,0,1,short,left,2,R.Cobb,1,3,-0.615403628,0,-0.021167636,1,-0.80224301,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
2483,2021_02_DET_GB,3.0,7,47,0,3,238,1138,1138,4,3,2,GB,DET,0,1,1,short,right,9,R.Cobb,0,9,1.705231379950419,1,0.069393218,1,1.705231379950419,GB,I_FORM,"1 RB, 1 TE, 3 WR",OUT
2507,2021_02_DET_GB,1.0,10,38,0,3,194,1094,1094,4,3,2,GB,DET,0,0,1,short,left,-1,D.Adams,6,5,0.010017399,1,-0.005979955,1,-0.923698866,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN
2531,2021_02_DET_GB,2.0,5,33,0,3,149,1049,1049,4,3,2,GB,DET,1,0,1,deep,middle,16,D.Adams,6,22,1.4164051552070305,1,0.043446779,1,1.234611330262851,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS
2645,2021_02_DET_GB,2.0,10,11,0,3,13,913,913,4,3,2,GB,DET,1,0,1,short,left,1,A.Jones,10,11,2.296506754006259,1,0.056355780671835554,1,-0.770656877,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
2773,2021_02_DET_GB,2.0,7,20,0,4,900,900,900,11,3,2,GB,DET,1,0,1,short,right,-2,R.Tonyan,13,11,0.93358714,1,0.010030686855316162,1,-0.747233084,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
2797,2021_02_DET_GB,1.0,9,9,1,4,854,854,854,11,3,2,GB,DET,1,0,1,short,left,0,D.Adams,0,0,-0.573117948,0,-0.00288862,1,-0.573117948,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
2935,2021_02_DET_GB,1.0,10,77,0,4,756,756,756,-18,2,3,DET,GB,1,0,1,short,right,-2,T.Hockenson,4,2,-0.291172136,0,-0.003302637,1,-0.91607655,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
2959,2021_02_DET_GB,2.0,8,75,0,4,716,716,716,-18,2,3,DET,GB,1,0,1,short,middle,5,T.Hockenson,0,5,-0.005104608,0,0.002682373,1,-0.005104608,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",IN
2983,2021_02_DET_GB,3.0,3,70,0,4,675,675,675,-18,2,3,DET,GB,1,0,1,short,right,2,T.Hockenson,1,3,0.9948066177312285,1,0.000916206,1,-0.780309165,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
3030,2021_02_DET_GB,1.0,15,72,0,4,629,629,629,-18,2,3,DET,GB,1,0,1,short,right,2,J.Williams,3,5,0.093401887,1,-0.001152698,1,-0.391570404,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
3054,2021_02_DET_GB,2.0,10,67,0,4,595,595,595,-18,2,3,DET,GB,1,0,1,short,middle,-1,Q.Cephus,8,7,0.1166296184528619,1,2.862885594367981e-05,1,-1.016153985,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
3078,2021_02_DET_GB,3.0,3,60,0,4,554,554,554,-18,2,3,DET,GB,1,0,1,,,,,,-10,-2.181191838,0,-0.007446916,0,,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",
3157,2021_02_DET_GB,1.0,10,85,0,4,501,501,501,18,3,2,GB,DET,0,0,1,short,right,15,D.Adams,0,15,0.9910636055283248,1,0.002731383,1,0.9910636055283248,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS
3203,2021_02_DET_GB,2.0,2,62,0,4,412,412,412,18,3,2,GB,DET,0,0,1,short,right,8,A.Dillon,0,8,0.4045556278433651,1,0.000184834,1,0.4045556278433651,GB,I_FORM,"1 RB, 2 TE, 2 WR",FLAT
3232,2021_02_DET_GB,1.0,10,54,0,4,375,375,375,18,3,2,GB,DET,0,0,1,short,right,-1,E.St,1,0,-0.598640139,0,-0.000276446,1,-0.81663969,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN
3294,2021_02_DET_GB,3.0,11,55,0,4,286,286,286,18,2,2,GB,DET,1,0,1,,,,,,-10,-1.347024577,0,-0.000999451,0,,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",
3343,2021_02_DET_GB,1.0,10,81,0,4,236,236,236,-18,2,2,DET,GB,1,0,1,short,right,11,Q.Cephus,,0,-0.390179101,0,-0.00030732,0,0.6197699514450505,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
3365,2021_02_DET_GB,2.0,10,81,0,4,231,231,231,-18,2,2,DET,GB,1,0,1,,,,,,26,1.6381998675642535,1,0.000585595,0,,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",
3391,2021_02_DET_GB,1.0,10,55,0,4,223,223,223,-18,2,2,DET,GB,1,0,1,short,right,12,T.Benson,,0,-3.526197287,0,-0.000908252,0,0.7544927144190297,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",IN
3498,2021_02_DET_GB,3.0,2,47,0,4,201,201,201,18,2,0,GB,DET,0,0,1,deep,right,34,M.Valdes-Scantling,,0,-1.051670003,0,-0.000172555,0,3.423349922930356,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",GO
3546,2021_02_DET_GB,1.0,10,91,0,4,187,187,187,-18,0,2,DET,GB,1,0,1,short,left,-3,D.Swift,10,7,0.088949859,1,-5.75E-05,1,-0.941854652,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
3575,2021_02_DET_GB,2.0,3,84,0,4,180,180,180,-18,0,2,DET,GB,1,0,1,short,middle,5,A.St. Brown,0,5,0.3494005501270294,1,-4.83E-05,1,0.3494005501270294,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
3599,2021_02_DET_GB,1.0,10,79,0,4,164,164,164,-18,0,2,DET,GB,1,1,1,short,middle,2,T.Benson,22,24,1.188241275434848,1,0.000227716,1,-0.356050126,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
3623,2021_02_DET_GB,1.0,10,55,0,4,156,156,156,-18,0,2,DET,GB,1,0,1,short,right,-5,D.Swift,21,16,0.888599724,1,-0.000116407,1,-0.954731878,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
3647,2021_02_DET_GB,1.0,10,39,0,4,133,133,133,-18,0,2,DET,GB,1,1,1,short,left,10,A.St. Brown,,0,-0.493259505,0,-9.44E-05,0,0.4570015103672631,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
3669,2021_02_DET_GB,2.0,10,39,0,4,128,128,128,-18,0,2,DET,GB,1,0,1,short,middle,-5,D.Swift,12,7,0.38605053507490084,1,5.506275920197368e-05,1,-1.123659186,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
3710,2021_02_DET_GB,3.0,3,32,0,4,120,120,120,-18,0,2,DET,GB,1,0,1,short,middle,6,D.Swift,,0,-1.540154646,0,-0.000218099,0,0.6780821666470729,DET,EMPTY,"1 RB, 1 TE, 3 WR",SLANT
3759,2021_02_DET_GB,4.0,3,32,0,4,115,115,115,-18,0,1,DET,GB,1,0,1,deep,left,32,T.Benson,,0,-1.697318832,0,-0.000426915,0,5.302681168075651,DET,EMPTY,"1 RB, 1 TE, 3 WR",GO
95,2021_02_HOU_CLE,1.0,5,63,0,1,870,1770,3570,0,3,3,CLE,HOU,1,0,1,short,right,-2,J.Landry,11,9,0.3068266878835857,1,0.006353021,1,-1.00164405,CLE,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN
119,2021_02_HOU_CLE,1.0,10,54,0,1,832,1732,3532,0,3,3,CLE,HOU,0,0,1,short,left,-5,N.Chubb,8,3,-0.296211813,0,-0.008797765,1,-1.235757061,CLE,I_FORM,"2 RB, 1 TE, 2 WR",SCREEN
164,2021_02_HOU_CLE,3.0,11,55,0,1,747,1647,3447,0,3,3,CLE,HOU,1,0,1,,,,,,-10,-1.739696994,0,-0.030065745,0,,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",
231,2021_02_HOU_CLE,1.0,10,35,0,1,718,1618,3418,0,3,3,CLE,HOU,1,0,1,deep,left,29,H.Bryant,0,29,1.8876386420452036,1,0.051733195781707764,1,1.8876386420452036,CLE,EMPTY,"1 RB, 3 TE, 1 WR",GO
260,2021_02_HOU_CLE,1.0,6,6,1,1,676,1576,3376,0,3,3,CLE,HOU,1,0,1,short,right,4,A.Hooper,0,4,0.2248230906552635,1,0.011425375938415527,1,0.2248230906552635,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT
365,2021_02_HOU_CLE,1.0,10,84,0,1,592,1492,3292,-7,3,3,HOU,CLE,1,0,1,short,left,11,N.Collins,21,32,2.2154400972649455,1,0.052166671,1,0.755087701,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",POST
389,2021_02_HOU_CLE,1.0,10,52,0,1,552,1452,3252,-7,3,3,HOU,CLE,0,0,1,short,left,-1,M.Ingram,0,-1,-0.784534491,0,-0.028470188,1,-0.784534491,HOU,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT
434,2021_02_HOU_CLE,3.0,9,51,0,1,469,1369,3169,-7,3,3,HOU,CLE,1,0,1,short,left,12,B.Cooks,0,12,2.2641280021052808,1,0.039735168,1,2.2641280021052808,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
479,2021_02_HOU_CLE,2.0,12,41,0,1,395,1295,3095,-7,3,3,HOU,CLE,1,0,1,short,left,6,C.Conley,7,13,1.7654885202646255,1,0.053232461,1,0.060370122315362096,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT
503,2021_02_HOU_CLE,1.0,10,28,0,1,361,1261,3061,-7,3,3,HOU,CLE,1,0,1,short,right,5,B.Cooks,1,6,0.26607836224138737,1,0.002965748,1,0.1511904273647815,HOU,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH
527,2021_02_HOU_CLE,2.0,4,22,0,1,327,1227,3027,-7,3,3,HOU,CLE,0,0,1,short,right,-4,P.Lindsay,26,22,2.6704714877996594,1,0.072138386,1,-1.238584501,HOU,SINGLEBACK,"1 RB, 1 TE, 3 WR",SCREEN
610,2021_02_HOU_CLE,2.0,9,74,0,1,295,1195,2995,0,3,3,CLE,HOU,0,1,1,short,left,-3,D.Njoku,14,11,1.3303701202385128,1,0.044490814208984375,1,-1.505121316,CLE,I_FORM,"1 RB, 2 TE, 2 WR",SCREEN
676,2021_02_HOU_CLE,3.0,2,55,0,1,175,1075,2875,0,3,3,CLE,HOU,0,0,1,short,left,0,A.Hooper,13,13,1.4353494131937623,1,0.024157226085662842,1,-1.863244089,CLE,I_FORM,"2 RB, 2 TE, 1 WR",FLAT
704,2021_02_HOU_CLE,1.0,10,42,0,1,140,1040,2840,0,3,3,CLE,HOU,1,0,1,short,middle,15,D.Peoples-Jones,-1,14,-4.39490361,0,-0.076902807,1,0.98332768,CLE,,"1 RB, 1 TE, 3 WR",IN
894,2021_02_HOU_CLE,2.0,12,59,0,2,900,900,2700,0,3,3,HOU,CLE,1,0,1,short,left,-5,B.Cooks,2,-3,-1.211405643,0,-0.036982834,1,-1.270750105,HOU,EMPTY,"1 RB, 2 TE, 2 WR",SCREEN
918,2021_02_HOU_CLE,3.0,15,62,0,2,858,858,2658,0,3,3,HOU,CLE,1,0,1,short,middle,4,B.Cooks,9,13,0.076712653,1,0.02001977,1,-0.768678279,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
985,2021_02_HOU_CLE,1.0,10,80,0,2,834,834,2634,0,3,3,CLE,HOU,0,0,1,,,,,,-4,-1.140543334,0,-0.029632449,0,,CLE,I_FORM,"2 RB, 1 TE, 2 WR",
1005,2021_02_HOU_CLE,2.0,14,84,0,2,792,792,2592,0,3,3,CLE,HOU,1,0,1,short,left,11,R.Higgins,3,14,1.8991038305684924,1,0.042863309383392334,1,0.857589812,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",POST
1029,2021_02_HOU_CLE,1.0,10,70,0,2,751,751,2551,0,3,3,CLE,HOU,0,0,1,,,,,,2,-0.357436216,0,-0.012079239,0,,CLE,SINGLEBACK,"1 RB, 2 TE, 2 WR",
1050,2021_02_HOU_CLE,2.0,8,68,0,2,713,713,2513,0,3,3,CLE,HOU,1,0,1,short,left,10,A.Hooper,3,13,1.283305361866951,1,0.039672971,1,1.0643439188133925,CLE,EMPTY,"1 RB, 3 TE, 1 WR",POST
1116,2021_02_HOU_CLE,2.0,13,45,0,2,597,597,2397,0,3,3,CLE,HOU,1,1,1,deep,left,25,D.Njoku,,0,-0.953712438,0,-0.033062398,0,2.4536357243778184,CLE,EMPTY,"1 RB, 3 TE, 1 WR",GO
1138,2021_02_HOU_CLE,3.0,13,45,0,2,594,594,2394,0,3,3,CLE,HOU,1,0,1,deep,middle,16,A.Schwartz,,0,-3.917759366,0,-0.061448097,0,2.8156913387356326,CLE,EMPTY,"1 RB, 1 TE, 3 WR",IN
1210,2021_02_HOU_CLE,2.0,10,47,0,2,547,547,2347,0,3,3,HOU,CLE,1,0,1,short,right,4,D.Amendola,5,9,0.6094703713897616,1,0.034780800342559814,1,-0.534525601,HOU,EMPTY,"1 RB, 1 TE, 3 WR",HITCH
1234,2021_02_HOU_CLE,3.0,1,38,0,2,512,512,2312,0,3,3,HOU,CLE,1,0,1,short,right,15,B.Cooks,7,22,1.7712344616884366,1,0.064094841,1,1.4256748124025762,HOU,SHOTGUN,"1 RB, 3 TE, 1 WR",GO
1366,2021_02_HOU_CLE,2.0,9,15,0,2,438,438,2238,0,3,3,HOU,CLE,1,0,1,short,right,7,M.Ingram,,0,-0.739738177,0,-0.023844719,0,0.38203504373086616,HOU,EMPTY,"1 RB, 2 TE, 2 WR",OUT
1263,2021_02_HOU_CLE,3.0,9,15,0,2,434,434,2234,0,3,3,HOU,CLE,1,0,1,,,,,,15,3.4331780401989818,1,0.092673538,0,,HOU,EMPTY,"1 RB, 1 TE, 3 WR",
1436,2021_02_HOU_CLE,2.0,3,47,0,2,345,345,2145,-7,3,3,CLE,HOU,0,0,1,short,left,0,H.Bryant,8,8,0.6013510348275304,1,-0.004194021,1,-0.651322433,CLE,SINGLEBACK,"1 RB, 3 TE, 1 WR",CROSS
1595,2021_02_HOU_CLE,2.0,11,12,0,2,120,120,1920,-7,3,3,CLE,HOU,1,0,1,short,right,7,D.Njoku,0,7,0.2345001827343367,1,0.025618494,1,0.2345001827343367,CLE,EMPTY,"1 RB, 2 TE, 2 WR",HITCH
1619,2021_02_HOU_CLE,3.0,4,5,0,2,80,80,1880,-7,3,3,CLE,HOU,1,0,1,,,,,,5,2.581360731914174,1,0.084988428,0,,CLE,EMPTY,"1 RB, 1 TE, 3 WR",
2015,2021_02_HOU_CLE,3.0,6,71,0,3,835,1735,1735,0,3,3,HOU,CLE,1,0,1,short,middle,5,B.Cooks,,0,-1.462644625,0,-0.04927811,0,-0.682215197,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT
2094,2021_02_HOU_CLE,1.0,15,77,0,3,796,1696,1696,0,3,3,CLE,HOU,1,0,1,short,left,6,H.Bryant,0,6,0.3402903163805604,1,0.000679612,1,0.3402903163805604,CLE,SHOTGUN,"1 RB, 3 TE, 1 WR",OUT
2118,2021_02_HOU_CLE,2.0,9,71,0,3,750,1650,1650,0,3,3,CLE,HOU,1,0,1,short,middle,13,R.Higgins,0,13,1.3282919358462095,1,0.039207935,1,1.3282919358462095,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",IN
2142,2021_02_HOU_CLE,1.0,10,58,0,3,708,1608,1608,0,3,3,CLE,HOU,0,0,1,short,right,3,H.Bryant,3,6,0.2724575726315379,1,0.007011175,1,-0.233031747,CLE,SINGLEBACK,"1 RB, 2 TE, 2 WR",OUT
2198,2021_02_HOU_CLE,1.0,10,37,0,3,639,1539,1539,0,3,3,CLE,HOU,0,0,1,short,right,-2,A.Hooper,7,5,0.046689638,1,-0.008259773,1,-1.046829704,CLE,SINGLEBACK,"1 RB, 3 TE, 1 WR",SCREEN
2299,2021_02_HOU_CLE,2.0,19,33,0,3,479,1379,1379,0,3,3,CLE,HOU,1,0,1,short,left,-3,D.Felton,36,33,4.0116446116007864,1,0.1364771885718148,1,-1.031622783,CLE,EMPTY,"2 RB, 1 TE, 2 WR",SCREEN
2444,2021_02_HOU_CLE,3.0,10,92,0,3,387,1287,1287,-7,3,3,HOU,CLE,1,0,1,short,middle,10,A.Roberts,,0,-3.438341071,0,-0.059538618,0,1.875997111434117,HOU,SHOTGUN,"2 RB, 0 TE, 3 WR",IN
2492,2021_02_HOU_CLE,2.0,4,12,0,3,344,1244,1244,7,3,3,CLE,HOU,0,0,1,,,,,,1,-0.599970044,0,-0.004898131,0,,CLE,I_FORM,"2 RB, 1 TE, 2 WR",
2635,2021_02_HOU_CLE,1.0,10,62,0,3,202,1102,1102,-10,3,3,HOU,CLE,0,0,1,deep,middle,56,B.Cooks,,0,-0.499732395,0,-0.015244931,0,3.8597333836951293,HOU,SINGLEBACK,"1 RB, 2 TE, 2 WR",CORNER
2713,2021_02_HOU_CLE,1.0,10,57,0,3,117,1017,1017,-10,3,3,HOU,CLE,1,0,1,short,middle,14,J.Akins,,0,-0.48505058,0,-0.018479064,0,0.8023069761693478,HOU,PISTOL,"1 RB, 2 TE, 2 WR",POST
2795,2021_02_HOU_CLE,3.0,13,60,0,3,82,982,982,-10,2,3,HOU,CLE,1,0,1,short,right,-1,D.Johnson,15,14,2.7780548869632185,1,0.048751071095466614,1,-1.073609937,HOU,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT
2965,2021_02_HOU_CLE,2.0,8,13,0,4,856,856,856,-10,2,3,HOU,CLE,1,0,1,short,left,7,B.Cooks,0,7,0.6501698505599052,1,0.023482248187065125,1,0.6501698505599052,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",IN
3052,2021_02_HOU_CLE,3.0,2,2,1,4,694,694,694,-10,2,3,HOU,CLE,0,0,1,short,right,1,B.Cooks,1,2,2.148854248225689,1,0.011726620699543111,1,-0.554588364,HOU,SINGLEBACK,"1 RB, 1 TE, 3 WR",SLANT
3136,2021_02_HOU_CLE,2.0,7,79,0,4,660,660,660,3,3,2,CLE,HOU,1,0,1,short,right,5,A.Hooper,0,5,0.2575142025016248,1,0.023857236,1,0.2575142025016248,CLE,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH
3163,2021_02_HOU_CLE,3.0,2,74,0,4,615,615,615,3,3,2,CLE,HOU,1,0,1,,,,,,4,0.6965925567783415,1,0.019526601,0,,CLE,EMPTY,"1 RB, 1 TE, 3 WR",
3189,2021_02_HOU_CLE,1.0,10,70,0,4,574,574,574,3,3,2,CLE,HOU,1,0,1,short,right,0,D.Felton,18,18,1.0786898960359395,1,0.043764174,1,-0.485309448,CLE,SHOTGUN,"2 RB, 1 TE, 2 WR",CROSS
3293,2021_02_HOU_CLE,1.0,10,27,0,4,401,401,401,3,3,2,CLE,HOU,1,0,1,,,,,,1,-0.409666105,0,0.00014931,0,,CLE,SHOTGUN,"1 RB, 1 TE, 3 WR",
3392,2021_02_HOU_CLE,1.0,10,78,0,4,347,347,347,-10,2,3,HOU,CLE,1,0,1,short,middle,4,P.Brown,,0,-0.490442048,0,-0.013497669,0,-0.08907314,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
3414,2021_02_HOU_CLE,2.0,10,78,0,4,343,343,343,-10,2,3,HOU,CLE,1,0,1,short,left,8,B.Cooks,,0,-0.545018851,0,-0.004938386,0,0.5685130744241178,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
3447,2021_02_HOU_CLE,3.0,10,78,0,4,338,338,338,-10,2,3,HOU,CLE,1,0,1,deep,right,40,B.Cooks,,0,-0.878396294,0,-0.013629766,0,3.8773968718014657,HOU,SHOTGUN,"2 RB, 0 TE, 3 WR",GO
3548,2021_02_HOU_CLE,3.0,4,57,0,4,226,226,226,10,3,2,CLE,HOU,1,0,1,short,right,2,K.Hunt,0,2,-1.43437385,0,-0.004379451,1,-1.43437385,CLE,EMPTY,"1 RB, 1 TE, 3 WR",HITCH
3651,2021_02_HOU_CLE,1.0,12,90,0,4,205,205,205,-10,1,2,HOU,CLE,1,0,1,short,left,11,B.Cooks,0,11,0.8438913421705365,1,-0.005771503,1,0.8438913421705365,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
3710,2021_02_HOU_CLE,1.0,10,56,0,4,174,174,174,-10,1,2,HOU,CLE,1,1,1,short,right,6,C.Conley,,0,-0.448005323,0,-0.005884137,0,0.23898144718259573,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
3732,2021_02_HOU_CLE,2.0,10,56,0,4,167,167,167,-10,1,2,HOU,CLE,1,0,1,deep,right,19,A.Roberts,16,35,2.601454890856985,1,0.044822056,1,1.4109775512479246,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
3761,2021_02_HOU_CLE,1.0,10,21,0,4,159,159,159,-10,1,2,HOU,CLE,1,0,1,deep,right,21,,,0,-0.452363633,0,-0.015779283,0,2.839362458034884,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",
3783,2021_02_HOU_CLE,2.0,10,21,0,4,152,152,152,-10,1,2,HOU,CLE,1,0,1,,,,,,-7,-1.276372465,0,-0.033023814,0,,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",
3852,2021_02_HOU_CLE,3.0,12,23,0,4,128,128,128,-10,0,2,HOU,CLE,1,0,1,short,left,8,B.Cooks,,0,-0.836015909,0,-0.011221627,0,-0.535747404,HOU,SHOTGUN,"2 RB, 0 TE, 3 WR",HITCH
77,2021_02_KC_BAL,2.0,8,73,0,1,865,1765,3565,0,3,3,BAL,KC,1,0,1,deep,middle,45,M.Brown,,0,-0.776784262,0,-0.029710889,0,3.4003760534105822,BAL,PISTOL,"2 RB, 1 TE, 2 WR",GO
99,2021_02_KC_BAL,3.0,8,73,0,1,859,1759,3559,0,3,3,BAL,KC,1,0,1,short,right,7,S.Watkins,,0,-7.240902492,0,-0.171121544,0,-0.205536473,BAL,EMPTY,"0 RB, 1 TE, 4 WR",HITCH
199,2021_02_KC_BAL,1.0,10,64,0,1,771,1671,3471,-7,3,3,BAL,KC,1,0,1,short,left,8,M.Brown,3,11,0.5986651736311615,1,0.012262970209121704,1,0.5334885367192328,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH
373,2021_02_KC_BAL,2.0,1,83,0,1,594,1494,3294,0,3,3,KC,BAL,1,0,1,short,middle,6,M.Hardman,0,6,0.17699096677824855,1,0.005903125,1,0.17699096677824855,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",SLANT
397,2021_02_KC_BAL,1.0,10,77,0,1,563,1463,3263,0,3,3,KC,BAL,1,0,1,short,right,7,T.Hill,0,7,0.5312320464290679,1,0.000800729,1,0.5312320464290679,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT
421,2021_02_KC_BAL,2.0,3,70,0,1,531,1431,3231,0,3,3,KC,BAL,1,0,1,short,middle,9,M.Hardman,10,19,1.4096581670455635,1,0.054992884397506714,1,0.671047089,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
499,2021_02_KC_BAL,3.0,2,43,0,1,414,1314,3114,0,3,3,KC,BAL,1,0,1,short,left,0,T.Kelce,10,10,1.482745623914525,1,0.088788331,1,-1.915114176,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
