play_id,game_id,old_game_id,play_type,yards_gained,run_location,run_gap,epa,rush_attempt,offense_formation,offense_personnel
2280,2021_12_CAR_MIA,2021112804,run,0,,,-4.324406858,1.0,,"1 RB, 1 TE, 3 WR"
2386,2021_12_CAR_MIA,2021112804,run,5,right,guard,0.3502053371630609,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2407,2021_12_CAR_MIA,2021112804,run,-1,right,end,-2.249414012,1.0,I_FORM,"2 RB, 2 TE, 1 WR"
2428,2021_12_CAR_MIA,2021112804,run,14,right,end,3.5159443984739482,1.0,,"2 RB, 1 TE, 2 WR,1 P,2 LB,1 LS,2 DB"
2620,2021_12_CAR_MIA,2021112804,run,2,right,guard,0.029706224,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2641,2021_12_CAR_MIA,2021112804,run,16,right,end,1.2427904456853867,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
2667,2021_12_CAR_MIA,2021112804,run,0,middle,,-0.493704599,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2765,2021_12_CAR_MIA,2021112804,run,2,right,guard,-0.340407767,1.0,PISTOL,"1 RB, 2 TE, 2 WR"
2819,2021_12_CAR_MIA,2021112804,run,4,right,end,2.3578183919307776,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2875,2021_12_CAR_MIA,2021112804,run,4,left,guard,0.37245230429107323,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2920,2021_12_CAR_MIA,2021112804,run,3,left,end,1.1546749047120102,1.0,WILDCAT,"1 RB, 3 TE, 1 WR"
3102,2021_12_CAR_MIA,2021112804,run,3,right,tackle,-0.346818881,1.0,PISTOL,"1 RB, 2 TE, 2 WR"
3123,2021_12_CAR_MIA,2021112804,run,8,right,tackle,0.9854639191180468,1.0,PISTOL,"1 RB, 2 TE, 2 WR"
3144,2021_12_CAR_MIA,2021112804,run,7,right,end,0.29781601147260517,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3170,2021_12_CAR_MIA,2021112804,run,2,middle,,-0.232862998,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
3216,2021_12_CAR_MIA,2021112804,run,0,left,guard,-1.257855402,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
3237,2021_12_CAR_MIA,2021112804,run,3,left,end,1.9486228376626968,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
3345,2021_12_CAR_MIA,2021112804,run,8,left,guard,-0.028793434,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
3492,2021_12_CAR_MIA,2021112804,run,5,left,tackle,0.6394128825049847,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3558,2021_12_CAR_MIA,2021112804,run,2,left,guard,-0.43631561,1.0,PISTOL,"1 RB, 2 TE, 2 WR"
3579,2021_12_CAR_MIA,2021112804,run,1,left,end,-0.584935222,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3624,2021_12_CAR_MIA,2021112804,run,1,middle,,1.5405637886142358,1.0,WILDCAT,"0 RB, 1 TE, 4 WR"
3651,2021_12_CAR_MIA,2021112804,run,9,right,guard,0.8815999254584312,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
3672,2021_12_CAR_MIA,2021112804,run,2,middle,,-0.200379171,1.0,WILDCAT,"1 RB, 2 TE, 2 WR"
3697,2021_12_CAR_MIA,2021112804,run,1,left,tackle,-0.462335176,1.0,PISTOL,"1 RB, 2 TE, 2 WR"
3740,2021_12_CAR_MIA,2021112804,run,1,left,guard,-0.702746592,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
4139,2021_12_CAR_MIA,2021112804,qb_kneel,-1,,,0,1.0,,"1 RB, 3 TE, 1 WR"
4160,2021_12_CAR_MIA,2021112804,qb_kneel,-1,,,0,1.0,,"1 RB, 3 TE, 1 WR"
86,2021_12_CHI_DET,2021112500,run,7,right,tackle,1.177408171351999,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
107,2021_12_CHI_DET,2021112500,run,2,left,end,-0.368496124,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
344,2021_12_CHI_DET,2021112500,run,4,middle,,-0.236966236,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR"
365,2021_12_CHI_DET,2021112500,run,-4,left,end,-1.255714644,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
449,2021_12_CHI_DET,2021112500,run,0,left,end,-0.643126138,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
494,2021_12_CHI_DET,2021112500,run,0,right,end,-0.636032536,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
583,2021_12_CHI_DET,2021112500,run,0,right,guard,-0.860743178,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
720,2021_12_CHI_DET,2021112500,run,0,left,end,-0.568068694,1.0,I_FORM,"2 RB, 1 TE, 2 WR"
741,2021_12_CHI_DET,2021112500,run,0,middle,,-0.773432267,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR"
762,2021_12_CHI_DET,2021112500,run,2,middle,,-0.762478447,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR"
837,2021_12_CHI_DET,2021112500,run,1,middle,,-0.570517763,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
981,2021_12_CHI_DET,2021112500,run,2,middle,,-0.507139273,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
1121,2021_12_CHI_DET,2021112500,run,4,right,end,0.098095624,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR"
1142,2021_12_CHI_DET,2021112500,run,0,left,tackle,-0.523164546,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
1192,2021_12_CHI_DET,2021112500,run,3,right,guard,-0.246347301,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR"
1237,2021_12_CHI_DET,2021112500,run,7,middle,,1.055245484225452,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
1393,2021_12_CHI_DET,2021112500,run,1,middle,,-0.658316183,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
1561,2021_12_CHI_DET,2021112500,run,8,left,tackle,0.3080038132611662,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
1582,2021_12_CHI_DET,2021112500,run,4,middle,,-0.026799887,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
1857,2021_12_CHI_DET,2021112500,run,2,left,end,-0.118671921,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
2263,2021_12_CHI_DET,2021112500,run,4,left,tackle,-0.041319892,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2284,2021_12_CHI_DET,2021112500,run,2,left,tackle,-0.431833324,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2354,2021_12_CHI_DET,2021112500,run,4,right,tackle,-0.074737683,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2375,2021_12_CHI_DET,2021112500,run,4,right,guard,-0.927231525,1.0,I_FORM,"1 RB, 2 TE, 2 WR"
2482,2021_12_CHI_DET,2021112500,run,4,middle,,-0.181453088,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2503,2021_12_CHI_DET,2021112500,run,0,left,tackle,-0.635635226,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2612,2021_12_CHI_DET,2021112500,run,6,right,end,0.18595404247753322,1.0,SINGLEBACK,"2 RB, 1 TE, 2 WR"
2696,2021_12_CHI_DET,2021112500,run,2,left,end,-0.629358886,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
2717,2021_12_CHI_DET,2021112500,run,6,right,end,0.3917710124514997,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
2738,2021_12_CHI_DET,2021112500,run,0,middle,,-1.756752681,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2837,2021_12_CHI_DET,2021112500,run,11,middle,,0.7911602528765798,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
3018,2021_12_CHI_DET,2021112500,run,0,left,tackle,-0.614650657,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
3063,2021_12_CHI_DET,2021112500,run,3,right,guard,-0.27156258,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
3154,2021_12_CHI_DET,2021112500,run,3,right,guard,-0.284055065,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
3194,2021_12_CHI_DET,2021112500,run,5,left,end,-0.92813358,1.0,EMPTY,"1 RB, 1 TE, 3 WR"
3258,2021_12_CHI_DET,2021112500,run,19,middle,,1.0545156747102737,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
3279,2021_12_CHI_DET,2021112500,run,3,right,tackle,-0.306387314,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3461,2021_12_CHI_DET,2021112500,run,4,middle,,-0.043810617,1.0,WILDCAT,"1 RB, 1 TE, 3 WR"
3508,2021_12_CHI_DET,2021112500,run,5,right,tackle,-0.044791957,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3608,2021_12_CHI_DET,2021112500,run,12,left,end,1.2873090403154492,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3629,2021_12_CHI_DET,2021112500,run,-1,right,end,-0.952488227,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
3678,2021_12_CHI_DET,2021112500,run,9,left,end,0.8640026036300696,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3699,2021_12_CHI_DET,2021112500,run,1,middle,,-0.306572529,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
3720,2021_12_CHI_DET,2021112500,run,0,left,guard,-0.40509545,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
3758,2021_12_CHI_DET,2021112500,run,1,right,guard,-0.824169093,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3888,2021_12_CHI_DET,2021112500,qb_kneel,-3,,,-1.457480333,1.0,,"1 RB, 2 TE, 2 WR"
3926,2021_12_CHI_DET,2021112500,qb_kneel,-2,,,-1.156990162,1.0,,"1 RB, 2 TE, 2 WR"
3947,2021_12_CHI_DET,2021112500,qb_kneel,-1,,,-0.221263353,1.0,,"1 RB, 2 TE, 2 WR"
87,2021_12_CLE_BAL,2021112810,run,-3,right,guard,-1.225949458,1.0,JUMBO,"1 RB, 3 TE, 1 WR"
178,2021_12_CLE_BAL,2021112810,run,4,left,tackle,-0.274013658,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
271,2021_12_CLE_BAL,2021112810,run,1,left,guard,-0.411965512,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
292,2021_12_CLE_BAL,2021112810,run,2,left,guard,0.5007614789064974,1.0,SHOTGUN,"2 RB, 2 TE, 1 WR"
332,2021_12_CLE_BAL,2021112810,run,4,middle,,-0.599205464,1.0,EMPTY,"1 RB, 1 TE, 3 WR"
397,2021_12_CLE_BAL,2021112810,run,1,left,end,-0.590359193,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
418,2021_12_CLE_BAL,2021112810,run,2,right,guard,-0.549224901,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
682,2021_12_CLE_BAL,2021112810,run,1,right,guard,-0.564284266,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
833,2021_12_CLE_BAL,2021112810,run,1,right,end,-0.449189165,1.0,PISTOL,"2 RB, 0 TE, 3 WR"
854,2021_12_CLE_BAL,2021112810,run,6,left,end,1.6245334700215608,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
891,2021_12_CLE_BAL,2021112810,run,1,right,guard,-0.543961566,1.0,PISTOL,"2 RB, 0 TE, 3 WR"
1003,2021_12_CLE_BAL,2021112810,run,7,left,end,0.38697247859090567,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
1043,2021_12_CLE_BAL,2021112810,run,2,right,tackle,-0.18390916,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
1064,2021_12_CLE_BAL,2021112810,run,2,middle,,0.5123969225678593,1.0,JUMBO,"1 RB, 3 TE, 1 WR"
1085,2021_12_CLE_BAL,2021112810,run,-1,right,end,-0.845283713,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
1188,2021_12_CLE_BAL,2021112810,run,0,right,end,-0.473521181,1.0,PISTOL,"2 RB, 1 TE, 2 WR"
1239,2021_12_CLE_BAL,2021112810,run,3,middle,,-0.881530564,1.0,EMPTY,"1 RB, 1 TE, 3 WR"
1260,2021_12_CLE_BAL,2021112810,run,1,left,guard,1.9346256023272872,1.0,SHOTGUN,"2 RB, 3 TE, 0 WR"
1305,2021_12_CLE_BAL,2021112810,run,4,left,guard,-0.046230764,1.0,PISTOL,"2 RB, 1 TE, 2 WR"
1326,2021_12_CLE_BAL,2021112810,run,0,right,tackle,-0.482247053,1.0,PISTOL,"2 RB, 2 TE, 1 WR"
1347,2021_12_CLE_BAL,2021112810,run,13,left,end,1.2324623606400564,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
1390,2021_12_CLE_BAL,2021112810,run,9,right,end,0.6278608208522201,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
1411,2021_12_CLE_BAL,2021112810,run,5,left,guard,0.5991012774175033,1.0,SHOTGUN,"2 RB, 0 TE, 3 WR"
1462,2021_12_CLE_BAL,2021112810,run,4,right,guard,0.6471342329168692,1.0,PISTOL,"2 RB, 0 TE, 3 WR"
1483,2021_12_CLE_BAL,2021112810,run,2,right,tackle,0.11630229686852545,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
1504,2021_12_CLE_BAL,2021112810,run,0,right,guard,-0.412486862,1.0,JUMBO,"2 RB, 3 TE, 0 WR"
1835,2021_12_CLE_BAL,2021112810,run,3,left,end,-0.176283711,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
2063,2021_12_CLE_BAL,2021112810,run,5,right,end,0.2998529447359033,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
2248,2021_12_CLE_BAL,2021112810,run,4,right,guard,-0.083087589,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2304,2021_12_CLE_BAL,2021112810,qb_kneel,-1,,,0,1.0,,"2 RB, 2 TE, 1 WR"
2374,2021_12_CLE_BAL,2021112810,run,1,left,tackle,0.38615450472570956,1.0,PISTOL,"2 RB, 2 TE, 1 WR"
2435,2021_12_CLE_BAL,2021112810,run,0,left,guard,-0.776317321,1.0,PISTOL,"2 RB, 1 TE, 2 WR"
2480,2021_12_CLE_BAL,2021112810,run,4,left,guard,-0.142738903,1.0,PISTOL,"2 RB, 2 TE, 1 WR"
2501,2021_12_CLE_BAL,2021112810,run,2,right,end,-0.510059976,1.0,PISTOL,"2 RB, 1 TE, 2 WR"
2578,2021_12_CLE_BAL,2021112810,run,4,right,tackle,-0.283929732,1.0,SHOTGUN,"2 RB, 0 TE, 3 WR"
2757,2021_12_CLE_BAL,2021112810,run,-1,left,tackle,-1.166984763,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
2871,2021_12_CLE_BAL,2021112810,run,1,right,end,-0.547684538,1.0,PISTOL,"2 RB, 2 TE, 1 WR"
2931,2021_12_CLE_BAL,2021112810,run,4,left,guard,-0.114995775,1.0,PISTOL,"2 RB, 2 TE, 1 WR"
2976,2021_12_CLE_BAL,2021112810,run,3,right,guard,0.4961534256581217,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
2997,2021_12_CLE_BAL,2021112810,run,2,left,tackle,-0.461623931,1.0,PISTOL,"2 RB, 1 TE, 2 WR"
3082,2021_12_CLE_BAL,2021112810,run,5,middle,,0.10496319178491831,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3182,2021_12_CLE_BAL,2021112810,run,1,left,tackle,-0.497223244,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3319,2021_12_CLE_BAL,2021112810,run,8,right,end,0.3952284147962928,1.0,PISTOL,"2 RB, 1 TE, 2 WR"
3345,2021_12_CLE_BAL,2021112810,run,13,left,end,1.4189448840916157,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3370,2021_12_CLE_BAL,2021112810,run,1,right,guard,-0.496175097,1.0,PISTOL,"2 RB, 1 TE, 2 WR"
3473,2021_12_CLE_BAL,2021112810,run,9,left,tackle,0.7116417528595775,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3494,2021_12_CLE_BAL,2021112810,run,3,left,tackle,0.5349466782063246,1.0,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR"
3517,2021_12_CLE_BAL,2021112810,run,-3,right,end,-0.998179397,1.0,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR"
3628,2021_12_CLE_BAL,2021112810,run,3,right,guard,-0.333230538,1.0,SHOTGUN,"2 RB, 1 TE, 2 WR"
3696,2021_12_CLE_BAL,2021112810,run,5,left,end,-0.110139833,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3779,2021_12_CLE_BAL,2021112810,run,11,left,guard,0.6401179903186858,1.0,SHOTGUN,"2 RB, 0 TE, 3 WR"
3800,2021_12_CLE_BAL,2021112810,run,8,right,end,0.6039098971523345,1.0,PISTOL,"2 RB, 0 TE, 3 WR"
3821,2021_12_CLE_BAL,2021112810,run,3,right,tackle,0.10663095733616501,1.0,PISTOL,"2 RB, 2 TE, 1 WR"
3842,2021_12_CLE_BAL,2021112810,run,1,left,end,-0.622689856,1.0,PISTOL,"2 RB, 0 TE, 3 WR"
3887,2021_12_CLE_BAL,2021112810,run,4,left,guard,-0.503301988,1.0,PISTOL,"2 RB, 2 TE, 1 WR"
3925,2021_12_CLE_BAL,2021112810,run,6,right,end,-0.457951152,1.0,PISTOL,"2 RB, 0 TE, 3 WR"
3995,2021_12_CLE_BAL,2021112810,run,5,left,guard,-0.263517497,1.0,SHOTGUN,"2 RB, 2 TE, 1 WR"
4016,2021_12_CLE_BAL,2021112810,run,4,right,tackle,0.020029297505971044,1.0,PISTOL,"2 RB, 0 TE, 3 WR"
4219,2021_12_CLE_BAL,2021112810,qb_kneel,0,,,-0.230012642,1.0,,"2 RB, 2 TE, 1 WR"
4240,2021_12_CLE_BAL,2021112810,qb_kneel,-1,,,-1.774656226,1.0,,"2 RB, 2 TE, 1 WR"
88,2021_12_LAC_DEN,2021112807,run,12,left,guard,1.3170404727570713,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
112,2021_12_LAC_DEN,2021112807,run,2,right,guard,-0.401247405,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
179,2021_12_LAC_DEN,2021112807,run,10,left,tackle,0.5837013438576832,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
234,2021_12_LAC_DEN,2021112807,run,2,right,guard,-0.591873119,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
329,2021_12_LAC_DEN,2021112807,run,1,left,guard,-0.23358221,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
379,2021_12_LAC_DEN,2021112807,run,1,middle,,-1.269885747,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
455,2021_12_LAC_DEN,2021112807,run,4,left,guard,-0.111201142,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
476,2021_12_LAC_DEN,2021112807,run,2,right,tackle,0.8222511484636925,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
508,2021_12_LAC_DEN,2021112807,run,4,left,tackle,-0.152516061,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
529,2021_12_LAC_DEN,2021112807,run,2,left,guard,-0.365790496,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
574,2021_12_LAC_DEN,2021112807,run,-2,left,end,-0.876543119,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
595,2021_12_LAC_DEN,2021112807,run,11,right,end,2.518351719365455,1.0,EMPTY,"1 RB, 1 TE, 3 WR"
670,2021_12_LAC_DEN,2021112807,run,7,left,guard,0.19135722890496254,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
934,2021_12_LAC_DEN,2021112807,run,12,left,end,0.7730603640666232,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
974,2021_12_LAC_DEN,2021112807,run,8,middle,,0.6729157662484795,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
995,2021_12_LAC_DEN,2021112807,run,16,right,tackle,0.8518589924788103,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
1016,2021_12_LAC_DEN,2021112807,run,-1,right,end,-0.773731707,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
1059,2021_12_LAC_DEN,2021112807,run,9,middle,,3.104729499667883,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
1112,2021_12_LAC_DEN,2021112807,run,5,left,tackle,0.002352071,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
1214,2021_12_LAC_DEN,2021112807,run,6,right,end,0.28206767002120614,1.0,I_FORM,"1 RB, 2 TE, 2 WR"
1386,2021_12_LAC_DEN,2021112807,run,3,right,guard,-0.892944114,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
1441,2021_12_LAC_DEN,2021112807,run,1,right,guard,-0.328590741,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
1462,2021_12_LAC_DEN,2021112807,run,2,left,tackle,-0.62544291,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
1571,2021_12_LAC_DEN,2021112807,run,3,middle,,-0.253615923,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
1658,2021_12_LAC_DEN,2021112807,run,2,middle,,-0.375861585,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2021,2021_12_LAC_DEN,2021112807,run,6,right,end,-0.042522118,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
2059,2021_12_LAC_DEN,2021112807,run,6,right,guard,-0.162226054,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
2261,2021_12_LAC_DEN,2021112807,run,5,left,guard,0.7772135664708912,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2322,2021_12_LAC_DEN,2021112807,run,1,left,end,-0.443959734,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2475,2021_12_LAC_DEN,2021112807,run,5,middle,,0.19494517496787012,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
2502,2021_12_LAC_DEN,2021112807,run,-1,right,end,-0.839098696,1.0,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR"
2564,2021_12_LAC_DEN,2021112807,run,2,right,tackle,-0.436716263,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
2702,2021_12_LAC_DEN,2021112807,run,2,right,guard,-0.315210639,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
2723,2021_12_LAC_DEN,2021112807,run,13,left,guard,2.2977260844781995,1.0,EMPTY,"1 RB, 1 TE, 3 WR"
2761,2021_12_LAC_DEN,2021112807,run,5,right,guard,0.17391677876003087,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
2836,2021_12_LAC_DEN,2021112807,run,2,right,tackle,0.21040335553698242,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
2951,2021_12_LAC_DEN,2021112807,run,1,right,end,-0.375242624,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
3117,2021_12_LAC_DEN,2021112807,run,2,right,end,-0.554246912,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3184,2021_12_LAC_DEN,2021112807,run,0,left,tackle,-0.746648907,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
3274,2021_12_LAC_DEN,2021112807,run,3,right,guard,0.2557453733170405,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3296,2021_12_LAC_DEN,2021112807,run,0,right,tackle,-0.463278716,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
3653,2021_12_LAC_DEN,2021112807,run,13,left,end,2.062727541604545,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
3804,2021_12_LAC_DEN,2021112807,run,7,left,guard,0.23099536180961877,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
3842,2021_12_LAC_DEN,2021112807,run,4,right,guard,0.047150617,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
3880,2021_12_LAC_DEN,2021112807,run,3,left,guard,-0.568591347,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
3901,2021_12_LAC_DEN,2021112807,run,8,right,tackle,0.4813498858711682,1.0,I_FORM,"1 RB, 3 TE, 1 WR"
3922,2021_12_LAC_DEN,2021112807,run,4,middle,,-0.195710586,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3960,2021_12_LAC_DEN,2021112807,run,4,right,guard,-0.001384256,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
3981,2021_12_LAC_DEN,2021112807,run,3,right,guard,0.5699123761150986,1.0,SINGLEBACK,"1 RB, 3 TE, 1 WR"
4002,2021_12_LAC_DEN,2021112807,qb_kneel,-1,,,-1.402349224,1.0,,"1 RB, 3 TE, 1 WR"
62,2021_12_LA_GB,2021112808,run,5,right,end,0.066380938,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
83,2021_12_LA_GB,2021112808,run,6,right,end,0.7156862097326666,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
196,2021_12_LA_GB,2021112808,run,3,right,guard,-0.3415181,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
247,2021_12_LA_GB,2021112808,run,6,middle,,0.12607012828812003,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
268,2021_12_LA_GB,2021112808,run,2,right,guard,-0.220237404,1.0,SINGLEBACK,"1 RB, 2 TE, 2 WR"
385,2021_12_LA_GB,2021112808,run,2,middle,,2.220446558436379,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
406,2021_12_LA_GB,2021112808,run,4,middle,,-0.185777982,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
427,2021_12_LA_GB,2021112808,run,1,middle,,-0.646241916,1.0,SHOTGUN,"1 RB, 0 TE, 4 WR"
483,2021_12_LA_GB,2021112808,run,-1,left,guard,-0.940276698,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
590,2021_12_LA_GB,2021112808,run,6,right,tackle,0.20895014703273773,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
680,2021_12_LA_GB,2021112808,run,0,middle,,-0.384223352,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
712,2021_12_LA_GB,2021112808,run,1,right,end,1.1267125240410678,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
786,2021_12_LA_GB,2021112808,run,3,left,end,-0.400979833,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
831,2021_12_LA_GB,2021112808,run,1,left,tackle,-1.117997041,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
852,2021_12_LA_GB,2021112808,run,0,left,tackle,-3.540990005,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
873,2021_12_LA_GB,2021112808,run,2,middle,,-0.300207393,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
997,2021_12_LA_GB,2021112808,run,2,middle,,-0.413736131,1.0,SINGLEBACK,"1 RB, 1 TE, 3 WR"
1118,2021_12_LA_GB,2021112808,run,7,middle,,0.11324729560874403,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
1163,2021_12_LA_GB,2021112808,run,5,middle,,-0.000162196,1.0,SHOTGUN,"1 RB, 2 TE, 2 WR"
1184,2021_12_LA_GB,2021112808,run,0,middle,,-0.800497141,1.0,SHOTGUN,"1 RB, 1 TE, 3 WR"
