play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route
3176,2020_07_BUF_NYJ,3.0,9,19,0,4,751,751,751,2,3,3,BUF,NYJ,1,0,1,deep,right,19,,,0,-0.814953435,0,-0.039139748,0,3.6314403368742205,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",
3224,2020_07_BUF_NYJ,1.0,10,73,0,4,739,739,739,-2,3,3,NYJ,BUF,0,0,1,short,right,2,T.Wesco,,0,-0.533269917,0,-0.026189029,0,-0.373899864,NYJ,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS
3312,2020_07_BUF_NYJ,3.0,13,76,0,4,669,669,669,-2,3,3,NYJ,BUF,1,0,1,,,,,,-3,-1.17812591,0,-0.048187375,0,,NYJ,SHOTGUN,"1 RB, 1 TE, 3 WR",
3382,2020_07_BUF_NYJ,1.0,10,57,0,4,629,629,629,2,3,3,BUF,NYJ,1,0,1,short,right,-1,S.Diggs,6,5,0.10034580063074827,1,0.011005282402038574,1,-0.822475294,BUF,EMPTY,"1 RB, 1 TE, 3 WR",FLAT
3406,2020_07_BUF_NYJ,2.0,5,52,0,4,599,599,599,2,3,3,BUF,NYJ,1,0,1,short,right,2,T.Kroft,4,6,0.5321075695101172,1,0.021913886070251465,1,-0.478809829,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
3435,2020_07_BUF_NYJ,1.0,10,46,0,4,571,571,571,2,3,3,BUF,NYJ,1,0,1,short,left,-4,C.Beasley,12,8,0.6280553096439689,1,0.015998780727386475,1,-1.046160389,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
3527,2020_07_BUF_NYJ,3.0,4,6,0,4,404,404,404,2,3,3,BUF,NYJ,1,0,1,,,,,,-5,-1.435877432,0,-0.029545546,0,,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",
3610,2020_07_BUF_NYJ,2.0,7,72,0,4,338,338,338,-5,3,3,NYJ,BUF,1,1,1,short,left,0,,,0,-0.56429896,0,-0.031933054,0,-0.564699935,NYJ,SHOTGUN,"1 RB, 1 TE, 3 WR",
3632,2020_07_BUF_NYJ,3.0,7,72,0,4,331,331,331,-5,3,3,NYJ,BUF,1,0,1,short,right,14,D.Mims,,0,-1.146259106,0,-0.062064007,0,2.055942985229194,NYJ,SHOTGUN,"1 RB, 1 TE, 3 WR",IN
3700,2020_07_BUF_NYJ,2.0,9,58,0,4,276,276,276,5,3,3,BUF,NYJ,1,0,1,short,right,14,C.Beasley,4,18,1.6677902790834196,1,0.059196591,1,1.5661862985580228,BUF,EMPTY,"1 RB, 1 TE, 3 WR",GO
3724,2020_07_BUF_NYJ,1.0,10,40,0,4,231,231,231,5,3,3,BUF,NYJ,1,0,1,short,left,-1,C.Beasley,5,4,-0.235080189,0,-0.010959506,1,-0.846212176,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
3934,2020_07_BUF_NYJ,1.0,10,75,0,4,116,116,116,-8,1,2,NYJ,BUF,1,0,1,,,,,,-8,-0.756103897,0,-0.025786947,0,,NYJ,SHOTGUN,"1 RB, 1 TE, 3 WR",
4063,2020_07_BUF_NYJ,1.0,20,78,0,4,97,97,97,-8,0,1,NYJ,BUF,1,0,1,,,,,,-2,-0.483150156,0,-0.006314829,0,,NYJ,SHOTGUN,"1 RB, 1 TE, 3 WR",
77,2020_07_CAR_NO,2.0,6,71,0,1,869,1769,3569,0,3,3,NO,CAR,1,0,1,short,right,4,A.Carr,2,6,0.6421872721984982,1,0.026242793,1,-0.122045282,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
106,2020_07_CAR_NO,1.0,10,65,0,1,840,1740,3540,0,3,3,NO,CAR,1,0,1,short,right,4,M.Callaway,5,9,0.8297797171398997,1,0.028110384941101074,1,-0.099495864,NO,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH
182,2020_07_CAR_NO,1.0,10,55,0,1,727,1627,3427,0,3,3,NO,CAR,0,0,1,short,middle,3,L.Murray,6,9,0.671174694,1,0.014825820922851562,1,-0.275578014,NO,SINGLEBACK,"1 RB, 2 TE, 2 WR",ANGLE
236,2020_07_CAR_NO,1.0,10,28,0,1,642,1542,3342,0,3,3,NO,CAR,0,0,1,short,right,-4,A.Kamara,6,2,-0.436646713,0,-0.01074028,1,-1.201124157,NO,SINGLEBACK,"2 RB, 1 TE, 2 WR",CROSS
260,2020_07_CAR_NO,2.0,8,26,0,1,596,1496,3296,0,3,3,NO,CAR,0,0,1,short,right,-4,A.Kamara,11,7,0.5431829617591575,1,0.012961864471435547,1,-1.380727339,NO,I_FORM,"2 RB, 1 TE, 2 WR",FLAT
383,2020_07_CAR_NO,1.0,4,4,1,1,399,1299,3099,0,3,3,NO,CAR,1,0,1,short,right,4,J.Cook,0,4,0.8303211277234368,1,0.008182582,1,0.8303211277234368,NO,SHOTGUN,"2 QB, 1 RB, 2 TE, 1 WR",GO
468,2020_07_CAR_NO,2.0,3,68,0,1,351,1251,3051,-7,3,3,CAR,NO,1,0,1,short,middle,5,R.Anderson,5,10,0.632355492,1,0.025552213191986084,1,0.3465078375302255,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",SLANT
529,2020_07_CAR_NO,1.0,10,53,0,1,310,1210,3010,-7,3,3,CAR,NO,0,0,1,short,right,0,A.Armah,,0,-0.548982094,0,-0.014950216,0,-0.548982094,CAR,I_FORM,"2 RB, 1 TE, 2 WR",FLAT
551,2020_07_CAR_NO,2.0,10,53,0,1,304,1204,3004,-7,3,3,CAR,NO,1,0,1,short,right,-4,C.Samuel,6,2,-0.828295116,0,-0.021484613,1,-1.588559504,CAR,EMPTY,"0 RB, 1 TE, 4 WR",SCREEN
575,2020_07_CAR_NO,3.0,8,51,0,1,257,1157,2957,-7,3,3,CAR,NO,1,0,1,deep,middle,21,C.Samuel,1,22,3.040785235585645,1,0.065891474,1,2.927779169869609,CAR,EMPTY,"0 RB, 1 TE, 4 WR",POST
603,2020_07_CAR_NO,1.0,10,29,0,1,208,1108,2908,-7,3,3,CAR,NO,1,0,1,deep,right,22,D.Moore,,0,-0.472745115,0,-0.013016522,0,1.3540766612859443,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",GO
650,2020_07_CAR_NO,3.0,11,30,0,1,161,1061,2861,-7,3,3,CAR,NO,1,0,1,,,,,,5,-0.499876723,0,-0.011705488,0,,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",
712,2020_07_CAR_NO,1.0,10,78,0,1,109,1009,2809,4,3,3,NO,CAR,0,0,1,short,left,13,M.Callaway,2,15,0.9915066170506179,1,0.026842296,1,0.8893236634321511,NO,SINGLEBACK,"1 RB, 2 TE, 2 WR",HITCH
736,2020_07_CAR_NO,1.0,10,63,0,1,68,968,2768,4,3,3,NO,CAR,1,0,1,short,left,4,M.Callaway,4,8,0.4738064066041261,1,0.011210322380065918,1,-0.188676327,NO,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH
827,2020_07_CAR_NO,1.0,10,30,0,2,900,900,2700,4,2,3,NO,CAR,0,0,1,short,middle,14,M.Callaway,0,14,0.9437219399260357,1,0.015617847442626953,1,0.9437219399260357,NO,SINGLEBACK,"1 RB, 1 TE, 3 WR",IN
851,2020_07_CAR_NO,1.0,10,16,0,2,861,861,2661,4,2,3,NO,CAR,1,0,1,short,right,0,M.Callaway,,0,-0.480721983,0,-0.012382329,0,-0.480721983,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
877,2020_07_CAR_NO,2.0,10,16,0,2,856,856,2656,4,2,3,NO,CAR,1,0,1,short,right,8,M.Callaway,2,10,1.204555771779269,1,0.037829101,1,0.371578422,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
1063,2020_07_CAR_NO,2.0,14,74,0,2,666,666,2466,-11,3,2,CAR,NO,1,0,1,deep,middle,41,D.Moore,33,74,6.398195544490591,1,0.17769690543767658,1,3.3432100223144516,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",POST
1130,2020_07_CAR_NO,1.0,10,84,0,2,650,650,2450,4,2,3,NO,CAR,1,0,1,short,middle,2,D.Harris,,0,-0.608319877,0,-0.012054563,0,-0.502620194,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
1152,2020_07_CAR_NO,2.0,10,84,0,2,646,646,2446,4,2,3,NO,CAR,1,0,1,short,middle,4,T.Smith,1,5,-0.334410082,0,-0.007497787,1,-0.432548738,NO,EMPTY,"1 RB, 1 TE, 3 WR",HITCH
1262,2020_07_CAR_NO,2.0,10,42,0,2,497,497,2297,4,2,3,NO,CAR,0,0,1,short,middle,0,,,0,-0.851290707,0,-0.02827847,0,-0.850865947,NO,SINGLEBACK,"2 QB, 1 RB, 0 TE, 3 WR",
1284,2020_07_CAR_NO,3.0,10,42,0,2,493,493,2293,4,2,3,NO,CAR,1,0,1,deep,right,17,D.Harris,0,17,2.4414461636915803,1,0.066286743,1,2.4414461636915803,NO,SHOTGUN,"2 QB, 1 RB, 0 TE, 3 WR",OUT
1340,2020_07_CAR_NO,2.0,10,25,0,2,425,425,2225,4,2,3,NO,CAR,1,0,1,,,,,,-10,-5.817623703,0,-0.131593347,0,,NO,,"1 RB, 1 TE, 3 WR",
1369,2020_07_CAR_NO,1.0,10,65,0,2,418,418,2218,-4,3,2,CAR,NO,1,0,1,short,left,5,R.Anderson,0,5,0.092010528,1,-0.001145899,1,0.092010528,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
1415,2020_07_CAR_NO,3.0,3,58,0,2,339,339,2139,-4,3,2,CAR,NO,1,0,1,short,left,3,C.Samuel,8,11,1.5219339670147747,1,0.063570201,1,0.9722566828131676,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
1473,2020_07_CAR_NO,2.0,9,46,0,2,258,258,2058,-4,3,2,CAR,NO,1,0,1,short,middle,4,R.Anderson,15,19,1.508785692451056,1,0.088899076,1,-0.254311223,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
1497,2020_07_CAR_NO,1.0,10,27,0,2,216,216,2016,-4,3,2,CAR,NO,1,0,1,short,left,1,M.Davis,7,8,0.44656986981863156,1,0.015634357929229736,1,-0.485367183,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
1525,2020_07_CAR_NO,2.0,2,19,0,2,165,165,1965,-4,3,2,CAR,NO,0,0,1,short,right,-1,B.Zylstra,5,4,0.39460071932990104,1,-0.01245296,1,-0.709363089,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN
1574,2020_07_CAR_NO,1.0,10,15,0,2,120,120,1920,-4,3,2,CAR,NO,0,0,1,short,left,-5,M.Davis,13,8,0.4268931688275188,1,0.020665169,1,-1.307940668,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN
1623,2020_07_CAR_NO,2.0,2,7,0,2,104,104,1904,-4,3,1,CAR,NO,1,0,1,short,middle,-4,D.Moore,11,7,1.6647040424868464,1,0.053249101726436376,1,-1.46931848,CAR,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS
1683,2020_07_CAR_NO,1.0,10,75,0,2,97,97,1897,-3,1,3,NO,CAR,1,0,1,short,left,1,A.Kamara,2,3,-0.490719552,0,-0.00273329,1,-0.402073627,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
1707,2020_07_CAR_NO,2.0,7,72,0,2,76,76,1876,-3,1,3,NO,CAR,1,1,1,deep,right,18,D.Harris,0,18,1.3040028506657109,1,0.036349087953567505,1,1.3040028506657109,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
1740,2020_07_CAR_NO,1.0,10,54,0,2,67,67,1867,-3,1,3,NO,CAR,1,1,1,short,right,7,D.Harris,0,7,0.3171088946983218,1,0.032719582319259644,1,0.3171088946983218,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
1793,2020_07_CAR_NO,1.0,10,43,0,2,30,30,1830,-3,1,3,NO,CAR,1,1,1,deep,middle,16,J.Cook,6,22,1.417310771998018,1,-0.009886473,1,0.9857687477488071,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",POST
1838,2020_07_CAR_NO,1.0,10,21,0,2,24,24,1824,-3,0,3,NO,CAR,1,0,1,short,right,-7,A.Kamara,24,17,-0.421300224,0,0.068603069,1,-1.311347069,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
1862,2020_07_CAR_NO,1.0,4,4,1,2,6,6,1806,-3,0,3,NO,CAR,0,1,0,,,,,,0,-0.283506979,0,-0.009368896,0,,NO,,"1 RB, 1 TE, 3 WR",
1914,2020_07_CAR_NO,2.0,4,4,1,2,5,5,1805,-3,0,2,NO,CAR,1,0,1,short,right,4,D.Harris,0,4,4.020172824908514,1,0.087493845,1,4.020172824908514,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
2022,2020_07_CAR_NO,1.0,10,81,0,3,896,1796,1796,-4,3,3,CAR,NO,1,0,1,short,middle,5,R.Anderson,3,8,0.6292803604155779,1,0.014729470014572144,1,-0.063691746,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT
2046,2020_07_CAR_NO,2.0,2,73,0,3,852,1752,1752,-4,3,3,CAR,NO,1,0,1,deep,right,20,R.Anderson,,0,-0.801584924,0,-0.028308958,0,1.299861415522173,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",GO
2113,2020_07_CAR_NO,3.0,2,73,0,3,819,1719,1719,-4,3,3,CAR,NO,1,0,1,short,left,2,C.Samuel,1,3,0.9735277951695025,1,0.028130591,1,0.967012363,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
2146,2020_07_CAR_NO,2.0,10,70,0,3,739,1639,1639,-4,3,3,CAR,NO,0,0,1,deep,middle,48,R.Anderson,,0,-0.79106454,0,-0.03053385,0,3.9298134971177205,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",POST
2197,2020_07_CAR_NO,3.0,10,70,0,3,733,1633,1633,-4,3,3,CAR,NO,1,0,1,short,right,3,D.Moore,1,4,-1.035792408,0,-0.004837066,1,-1.195278442,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
2246,2020_07_CAR_NO,1.0,10,81,0,3,677,1577,1577,4,3,3,NO,CAR,1,0,1,short,middle,5,J.Cook,1,6,0.2723584217019379,1,-0.001380563,1,-0.158090524,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
2278,2020_07_CAR_NO,2.0,4,75,0,3,637,1537,1537,4,3,3,NO,CAR,0,0,1,short,right,10,A.Trautman,,0,-0.849394603,0,-0.015611827,0,0.7266178047284484,NO,SINGLEBACK,"1 RB, 3 TE, 1 WR",CROSS
2304,2020_07_CAR_NO,3.0,4,75,0,3,632,1532,1532,4,3,3,NO,CAR,1,0,1,short,left,-6,A.Kamara,22,16,1.926481022266671,1,0.061350584,1,-2.37248733,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
2369,2020_07_CAR_NO,1.0,20,69,0,3,577,1477,1477,4,3,3,NO,CAR,1,0,1,short,middle,0,J.Cook,,0,-0.636817456,0,-0.017375827,0,-0.636546662,NO,EMPTY,"1 RB, 1 TE, 3 WR",HITCH
2395,2020_07_CAR_NO,2.0,20,69,0,3,573,1473,1473,4,3,3,NO,CAR,1,0,1,short,middle,4,T.Smith,2,6,-0.274562609,0,-0.008587956,1,-0.764827495,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
2419,2020_07_CAR_NO,3.0,14,63,0,3,525,1425,1425,4,3,2,NO,CAR,1,0,1,short,right,0,A.Kamara,14,14,2.5738137832377106,1,0.074303687,1,-1.258732254,NO,SHOTGUN,"2 RB, 1 TE, 2 WR",CROSS
2506,2020_07_CAR_NO,3.0,1,40,0,3,430,1330,1330,4,3,2,NO,CAR,0,0,1,short,left,12,T.Smith,11,23,1.827150558354333,1,0.033884466,1,1.1713019449962303,NO,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS
2618,2020_07_CAR_NO,3.0,14,21,0,3,308,1208,1208,4,3,2,NO,CAR,1,0,1,short,left,-3,A.Kamara,1,-2,-1.181855738,0,-0.025157869,1,-0.715857445,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
2750,2020_07_CAR_NO,2.0,3,27,0,3,196,1096,1096,-7,2,3,CAR,NO,1,0,1,short,left,-1,M.Davis,3,2,-0.261898939,0,-0.002860457,1,-0.778520934,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT
2825,2020_07_CAR_NO,2.0,7,21,0,3,77,977,977,-7,2,3,CAR,NO,0,0,1,short,left,-1,C.Samuel,6,5,0.20923013077117503,1,-0.007644981,1,-0.73459746,CAR,SINGLEBACK,"0 RB, 1 TE, 3 WR,1 DB",CROSS
2849,2020_07_CAR_NO,3.0,2,16,0,3,29,929,929,-7,2,3,CAR,NO,1,0,1,short,left,6,I.Thomas,5,11,1.4741941033862531,1,0.052348465,1,0.8200353692518547,CAR,EMPTY,"0 RB, 1 TE, 4 WR",HITCH
2934,2020_07_CAR_NO,1.0,10,75,0,3,8,908,908,0,3,2,NO,CAR,1,0,1,short,middle,4,M.Callaway,1,5,-0.040818776,0,-0.007445753,1,-0.135368492,NO,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH
3002,2020_07_CAR_NO,3.0,5,70,0,4,854,854,854,0,3,2,NO,CAR,1,0,1,short,middle,4,M.Callaway,3,7,1.519936369266361,1,0.061019361,1,-0.717563479,NO,EMPTY,"1 RB, 1 TE, 3 WR",CROSS
3051,2020_07_CAR_NO,2.0,8,61,0,4,778,778,778,0,3,2,NO,CAR,0,0,1,deep,middle,16,M.Callaway,,0,-0.57480925,0,-0.036171734,0,1.3912098505534232,NO,SINGLEBACK,"1 RB, 2 TE, 2 WR",HITCH
3090,2020_07_CAR_NO,3.0,8,61,0,4,773,773,773,0,3,1,NO,CAR,1,0,1,deep,middle,17,T.Smith,3,20,2.312285925494507,1,0.10604184865951538,1,2.1225942531600595,NO,EMPTY,"2 QB, 1 RB, 0 TE, 3 WR",IN
3139,2020_07_CAR_NO,2.0,6,37,0,4,689,689,689,0,3,1,NO,CAR,1,0,1,short,right,-1,J.Hill,1,0,-0.80867067,0,-0.032564878,1,-0.876159704,NO,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS
3167,2020_07_CAR_NO,3.0,6,37,0,4,642,642,642,0,3,1,NO,CAR,1,0,1,short,right,3,A.Kamara,5,8,1.5885818168753758,1,0.06842339,1,-1.024532508,NO,SHOTGUN,"2 RB, 1 TE, 2 WR",CROSS
3269,2020_07_CAR_NO,3.0,13,32,0,4,518,518,518,0,3,1,NO,CAR,1,0,1,short,middle,4,M.Callaway,3,7,-0.369880457,0,-0.008541226,1,-0.31976818,NO,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
3335,2020_07_CAR_NO,1.0,10,75,0,4,475,475,475,-3,1,3,CAR,NO,1,0,1,short,right,1,M.Davis,6,7,0.3040310845244676,1,-0.015105367,1,-0.563700357,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
3364,2020_07_CAR_NO,2.0,3,68,0,4,436,436,436,-3,1,3,CAR,NO,1,0,1,short,middle,3,R.Anderson,3,6,0.3636788399890065,1,0.016069561,1,0.14907775749452412,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT
3392,2020_07_CAR_NO,1.0,10,62,0,4,390,390,390,-3,1,3,CAR,NO,1,0,1,short,middle,4,D.Moore,4,8,0.405779751,1,0.023459792137145996,1,-0.182126156,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT
3466,2020_07_CAR_NO,2.0,8,48,0,4,253,253,253,-3,1,3,CAR,NO,1,0,1,short,left,-3,C.Samuel,8,5,0.072995915,1,0.010227680206298828,1,-1.115756209,CAR,SHOTGUN,"1 RB, 0 TE, 4 WR",SCREEN
3490,2020_07_CAR_NO,3.0,3,43,0,4,209,209,209,-3,1,3,CAR,NO,1,0,1,,,,,,5,0.9981300709187053,1,0.074419498,0,,CAR,EMPTY,"0 RB, 1 TE, 4 WR",
3520,2020_07_CAR_NO,1.0,10,38,0,4,200,200,200,-3,1,3,CAR,NO,1,0,1,short,right,0,,,0,-0.464693377,0,-0.026749909,0,-0.47695817,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",
3542,2020_07_CAR_NO,2.0,10,38,0,4,192,192,192,-3,1,3,CAR,NO,1,0,1,short,left,-6,M.Davis,5,-1,-0.740005725,0,-0.090833962,1,-1.30530781,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN
3570,2020_07_CAR_NO,3.0,11,39,0,4,145,145,145,-3,1,3,CAR,NO,1,0,1,,,,,,-8,-3.165110301,0,-0.104045972,0,,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",
114,2020_07_CHI_LA,3.0,6,66,0,1,808,1708,3508,0,3,3,CHI,LA,1,0,1,short,left,7,A.Miller,1,8,1.7135147945955396,1,0.036438406,1,1.6361025543883443,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
143,2020_07_CHI_LA,1.0,10,58,0,1,780,1680,3480,0,3,3,CHI,LA,1,0,1,short,right,5,A.Robinson,3,8,0.6434980707708746,1,0.032319397,1,0.14367398456670344,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT
204,2020_07_CHI_LA,2.0,12,60,0,1,735,1635,3435,0,3,3,CHI,LA,1,0,1,short,middle,10,C.Patterson,,0,-0.944897102,0,-0.031676859,0,0.8151515866629779,CHI,EMPTY,"0 RB, 1 TE, 4 WR",SLANT
226,2020_07_CHI_LA,3.0,12,60,0,1,731,1631,3431,0,3,3,CHI,LA,1,0,1,short,middle,5,C.Patterson,2,7,-0.578152683,0,-0.019032389,1,-0.883585111,CHI,EMPTY,"0 RB, 1 TE, 4 WR",SLANT
311,2020_07_CHI_LA,2.0,5,74,0,1,622,1522,3322,0,3,3,LA,CHI,0,1,1,short,left,3,R.Woods,10,13,1.121855646604672,1,0.037675738,1,-0.091222131,LA,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS
340,2020_07_CHI_LA,1.0,10,61,0,1,589,1489,3289,0,3,3,LA,CHI,1,0,1,short,right,2,C.Kupp,9,11,0.6941374270245433,1,0.011135280132293701,1,-0.460248867,LA,EMPTY,"1 RB, 1 TE, 3 WR",FLAT
369,2020_07_CHI_LA,1.0,10,50,0,1,567,1467,3267,0,3,3,LA,CHI,1,0,1,short,right,3,R.Woods,,0,-0.541218812,0,-0.014369309,0,-0.305746228,LA,EMPTY,"1 RB, 1 TE, 3 WR",OUT
424,2020_07_CHI_LA,1.0,10,45,0,1,558,1458,3258,0,3,3,LA,CHI,0,0,1,,,,,,6,0.14180607628077269,1,0.022067964,0,,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",
445,2020_07_CHI_LA,2.0,4,39,0,1,522,1422,3222,0,3,3,LA,CHI,0,0,1,short,left,9,M.Brown,,0,-0.949497115,0,-0.027796984,0,0.7678060499019921,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT
484,2020_07_CHI_LA,3.0,4,39,0,1,516,1416,3216,0,2,3,LA,CHI,1,0,1,short,right,-6,G.Everett,3,-3,-2.378338415,0,-0.067615926,1,-2.474309499,LA,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN
547,2020_07_CHI_LA,2.0,7,90,0,1,446,1346,3146,0,3,2,CHI,LA,1,1,1,short,middle,6,D.Harris,,0,-0.723570897,0,-0.024936527,0,0.433599665,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",SLANT
569,2020_07_CHI_LA,3.0,7,90,0,1,443,1343,3143,0,3,2,CHI,LA,1,0,1,short,left,0,C.Patterson,2,2,-1.259475946,0,-0.017953962,1,-1.425191233,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
618,2020_07_CHI_LA,1.0,10,52,0,1,395,1295,3095,0,2,3,LA,CHI,0,0,1,deep,left,50,J.Reynolds,,0,-0.571870714,0,-0.01444459,0,3.217600347881671,LA,SINGLEBACK,"1 RB, 2 TE, 2 WR",GO
640,2020_07_CHI_LA,2.0,10,52,0,1,387,1287,3087,0,2,3,LA,CHI,1,0,1,deep,right,17,G.Everett,-1,16,1.515945561695844,1,0.062006354331970215,1,1.5621493455255404,LA,EMPTY,"1 RB, 1 TE, 3 WR",GO
680,2020_07_CHI_LA,1.0,10,36,0,1,355,1255,3055,0,2,3,LA,CHI,0,0,1,short,left,14,V.Jefferson,0,14,1.0218891073018312,1,0.017392576,1,1.0218891073018312,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",HITCH
709,2020_07_CHI_LA,1.0,10,22,0,1,349,1249,3049,0,2,3,LA,CHI,0,1,1,short,right,2,J.Mundt,5,7,0.33032832690514624,1,0.010457515716552734,1,-0.479089043,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT
754,2020_07_CHI_LA,1.0,10,11,0,1,278,1178,2978,0,2,3,LA,CHI,0,0,1,short,left,1,J.Mundt,6,7,0.44289531582035124,1,0.007392168,1,-0.480908614,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS
778,2020_07_CHI_LA,2.0,3,4,0,1,241,1141,2941,0,2,3,LA,CHI,1,0,1,short,left,4,J.Reynolds,0,4,1.1647904799319804,1,0.026692722,1,1.1647904799319804,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT
852,2020_07_CHI_LA,1.0,10,82,0,1,231,1131,2931,-7,3,2,CHI,LA,0,0,1,deep,left,27,C.Kmet,11,38,2.3515095319598913,1,0.040310487151145935,1,1.704657380003482,CHI,I_FORM,"1 RB, 2 TE, 2 WR",GO
876,2020_07_CHI_LA,1.0,10,44,0,1,182,1082,2882,-7,3,2,CHI,LA,0,0,1,short,left,8,C.Kmet,-1,7,0.3119632957968861,1,0.008837402,1,0.45350149972364306,CHI,SINGLEBACK,"1 RB, 3 TE, 1 WR",CROSS
942,2020_07_CHI_LA,1.0,10,32,0,1,69,969,2769,-7,3,2,CHI,LA,1,0,1,short,middle,-5,C.Patterson,7,2,-0.43639745,0,-0.002195001,1,-1.356800237,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
1016,2020_07_CHI_LA,3.0,5,27,0,2,900,900,2700,-7,3,2,CHI,LA,1,0,1,short,middle,2,D.Mooney,1,3,-1.389338805,0,-0.040461868,1,-1.29845485,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS
1135,2020_07_CHI_LA,3.0,11,76,0,2,800,800,2600,4,2,3,LA,CHI,1,0,1,deep,right,18,J.Reynolds,0,18,2.766932646976784,1,0.067153156,1,2.766932646976784,LA,EMPTY,"1 RB, 1 TE, 3 WR",HITCH
1201,2020_07_CHI_LA,3.0,1,49,0,2,660,660,2460,4,2,3,LA,CHI,1,0,1,short,right,3,J.Reynolds,6,9,0.9862059644656256,1,0.050084293,1,0.6173867450561374,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH
1251,2020_07_CHI_LA,2.0,13,43,0,2,604,604,2404,4,2,3,LA,CHI,1,1,1,short,right,3,R.Woods,0,3,-0.144689973,0,-0.013110995,1,-0.144689973,LA,EMPTY,"1 RB, 1 TE, 3 WR",OUT
