play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
871,2022_17_DAL_TEN,1.0,10,48,0,1,156,1056,2856,7,3,2,DAL,TEN,0,0,1,short,right,-7,D.Schultz,8,1,-0.467392646,0,-0.015782595,1,-1.315185396,DAL,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN,2022,TE
916,2022_17_DAL_TEN,1.0,10,24,0,1,84,984,2784,7,3,2,DAL,TEN,1,0,1,short,left,2,C.Lamb,0,2,-0.424538437,0,-0.004509449,1,-0.424538437,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
940,2022_17_DAL_TEN,2.0,8,22,0,1,51,951,2751,7,3,2,DAL,TEN,1,0,1,short,left,5,N.Brown,2,7,0.5869141239672899,1,0.014966309070587158,1,0.086135596,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1043,2022_17_DAL_TEN,1.0,10,75,0,2,896,896,2696,-10,2,3,TEN,DAL,1,0,1,short,right,10,C.Okonkwo,,0,-0.579627621,0,-0.013303965,0,0.5264000177849084,TEN,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,2022,TE
1108,2022_17_DAL_TEN,3.0,6,71,0,2,842,842,2642,-10,2,3,TEN,DAL,1,0,1,deep,right,36,R.McMath,3,39,3.6724075032398105,1,0.088090539,1,3.494670959888026,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,
1132,2022_17_DAL_TEN,1.0,10,32,0,2,801,801,2601,-10,2,3,TEN,DAL,1,0,1,,,,nan,,7,0.39279222360346466,1,0.01533094,0,,TEN,PISTOL,"1 RB, 1 TE, 3 WR",,2022,
1195,2022_17_DAL_TEN,1.0,10,21,0,2,669,669,2469,-10,2,3,TEN,DAL,0,0,1,,,,nan,,-5,-1.178872451,0,-0.024252683,0,,TEN,I_FORM,"1 RB, 2 TE, 2 WR",,2022,
1214,2022_17_DAL_TEN,2.0,15,26,0,2,620,620,2420,-10,2,3,TEN,DAL,1,0,1,short,left,1,C.Okonkwo,1,2,-0.336152666,0,-0.02962631,1,-0.618176508,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,TE
1238,2022_17_DAL_TEN,3.0,13,24,0,2,600,600,2400,-10,2,3,TEN,DAL,1,0,1,,,,nan,,-7,-4.483760696,0,-0.077185005,0,,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1267,2022_17_DAL_TEN,1.0,10,69,0,2,595,595,2395,10,3,2,DAL,TEN,1,0,1,short,right,5,D.Schultz,2,7,0.32672769646160305,1,0.018775522708892822,1,0.12021948955953121,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
1291,2022_17_DAL_TEN,2.0,3,62,0,2,567,567,2367,10,3,2,DAL,TEN,1,0,1,short,right,5,D.Schultz,,0,-0.730088754,0,-0.008763075,0,0.45452344533987343,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
1313,2022_17_DAL_TEN,3.0,3,62,0,2,563,563,2363,10,3,2,DAL,TEN,1,0,1,short,right,7,T.Hilton,5,12,1.5839825656730682,1,0.0270859,1,1.2690774619113654,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
1405,2022_17_DAL_TEN,2.0,9,51,0,2,450,450,2250,-10,2,3,TEN,DAL,1,0,1,short,right,4,N.Westbrook-Ikhine,0,4,-0.195961328,0,-0.011314869,1,-0.195961328,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1429,2022_17_DAL_TEN,3.0,5,47,0,2,407,407,2207,-10,2,3,TEN,DAL,1,0,1,deep,left,16,A.Hooper,,0,-1.577614407,0,-0.032232985,0,1.9046591737424023,TEN,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,2022,TE
1470,2022_17_DAL_TEN,1.0,10,92,0,2,396,396,2196,10,3,2,DAL,TEN,0,0,1,short,right,0,D.Schultz,,0,-0.490641346,0,-0.017657638,0,-0.484513393,DAL,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
1492,2022_17_DAL_TEN,2.0,10,92,0,2,392,392,2192,10,3,2,DAL,TEN,1,0,1,short,left,13,C.Lamb,2,15,1.330493783,1,0.045675694942474365,1,1.2983163731405511,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1521,2022_17_DAL_TEN,1.0,10,77,0,2,357,357,2157,10,3,2,DAL,TEN,0,0,1,deep,right,37,C.Lamb,,0,-0.486338878,0,-0.014932454,0,2.4504988407716155,DAL,I_FORM,"1 RB, 3 TE, 1 WR",GO,2022,WR
1564,2022_17_DAL_TEN,3.0,11,78,0,2,311,311,2111,10,3,2,DAL,TEN,1,0,1,short,right,10,C.Lamb,2,12,2.154192431131378,1,0.055716991,1,0.38510802830569446,DAL,SHOTGUN,"0 RB, 1 TE, 4 WR",OUT,2022,WR
1609,2022_17_DAL_TEN,2.0,8,64,0,2,241,241,2041,10,3,2,DAL,TEN,1,1,1,short,right,12,M.Gallup,0,12,1.170599818,1,0.022475541,1,1.170599818,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1638,2022_17_DAL_TEN,1.0,10,52,0,2,218,218,2018,10,3,2,DAL,TEN,1,1,1,deep,right,18,P.Hendershot,,0,-3.544421908,0,-0.077536225,0,1.1192623766837642,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,TE
1664,2022_17_DAL_TEN,1.0,10,64,0,2,213,213,2013,-10,2,3,TEN,DAL,1,0,1,short,left,-2,J.Chestnut,35,33,2.0005232482217252,1,0.057047725,1,-0.692737324,TEN,PISTOL,"1 RB, 2 TE, 2 WR",SCREEN,2022,
1709,2022_17_DAL_TEN,2.0,9,30,0,2,128,128,1928,-10,2,3,TEN,DAL,0,0,1,short,right,5,A.Hooper,,0,-0.4405973,0,-0.029426605,0,0.3229449396603741,TEN,I_FORM,"1 RB, 3 TE, 1 WR",CROSS,2022,TE
1731,2022_17_DAL_TEN,3.0,9,30,0,2,124,124,1924,-10,2,3,TEN,DAL,1,0,1,short,right,5,R.Woods,5,10,1.726711664465256,1,0.059585541,1,-0.43997348,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1783,2022_17_DAL_TEN,2.0,12,22,0,2,82,82,1882,-10,2,3,TEN,DAL,1,0,1,short,right,-4,H.Haskins,7,3,-0.169697011,0,-0.016375482,1,-0.873310723,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
1810,2022_17_DAL_TEN,3.0,9,19,0,2,72,72,1872,-10,2,2,TEN,DAL,1,0,1,short,left,5,R.Woods,,0,-0.675022763,0,-0.02881813,0,-0.596829525,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1873,2022_17_DAL_TEN,1.0,10,75,0,2,64,64,1864,7,2,2,DAL,TEN,1,0,1,short,left,13,M.Gallup,,0,-0.180600636,0,-0.017726719,0,0.5815633847378194,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1895,2022_17_DAL_TEN,2.0,10,75,0,2,59,59,1859,7,2,2,DAL,TEN,1,0,1,short,right,5,N.Brown,,0,-0.221421708,0,-0.012673974,0,-0.095994755,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
1947,2022_17_DAL_TEN,1.0,10,70,0,2,48,48,1848,7,2,2,DAL,TEN,1,0,1,short,right,5,D.Schultz,8,13,0.6414484454435296,1,0.032083273,1,0.093568806,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
1971,2022_17_DAL_TEN,1.0,10,57,0,2,41,41,1841,7,1,2,DAL,TEN,1,0,1,short,right,4,T.Hilton,-1,3,0.028525136,1,-0.012755871,1,0.14198730792850256,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
2007,2022_17_DAL_TEN,2.0,7,54,0,2,35,35,1835,7,1,2,DAL,TEN,1,0,1,short,left,6,C.Lamb,0,6,0.013300744991283864,1,0.007561564,1,0.013300744991283864,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2031,2022_17_DAL_TEN,3.0,1,48,0,2,28,28,1828,7,0,2,DAL,TEN,1,0,1,,,,nan,,9,0.49191409145714715,1,0.036854625,0,,DAL,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
2064,2022_17_DAL_TEN,1.0,10,39,0,2,21,21,1821,7,0,2,DAL,TEN,1,0,1,short,left,8,D.Schultz,,0,-2.825838809,0,-0.151005238,0,0.47101218247553334,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
2095,2022_17_DAL_TEN,1.0,10,41,0,2,13,13,1813,-7,2,0,TEN,DAL,1,0,1,short,right,11,T.Burks,19,30,1.7547676955642308,1,0.054295867681503296,1,0.5764372644480318,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2219,2022_17_DAL_TEN,3.0,6,71,0,3,818,1718,1718,-4,3,3,TEN,DAL,1,0,1,short,middle,14,T.Burks,,0,-1.467443104,0,-0.04793191,0,2.1000709247309715,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
2319,2022_17_DAL_TEN,3.0,4,83,0,3,742,1642,1642,4,3,3,DAL,TEN,1,1,1,short,left,6,M.Gallup,7,13,1.8957841098308563,1,0.031395495,1,1.292710623703897,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
2418,2022_17_DAL_TEN,2.0,9,59,0,3,654,1554,1554,4,3,3,DAL,TEN,0,0,1,short,right,-5,J.Ferguson,12,7,0.3355211825110018,1,0.031388938426971436,1,-1.543629547,DAL,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN,2022,TE
2516,2022_17_DAL_TEN,2.0,19,57,0,3,545,1445,1445,4,3,3,DAL,TEN,1,1,1,short,left,5,N.Brown,,0,-0.963707812,0,-0.030785501,0,-0.61679416,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
2571,2022_17_DAL_TEN,1.0,6,6,1,3,532,1432,1432,4,3,3,DAL,TEN,0,0,1,short,left,5,D.Schultz,1,6,1.4159619902493432,1,0.010524195,1,0.5392080043093301,DAL,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT,2022,TE
2655,2022_17_DAL_TEN,2.0,10,71,0,3,486,1386,1386,-11,3,3,TEN,DAL,1,0,1,short,left,1,G.Swaim,3,4,-0.463834275,0,0.002570316,1,-0.791710622,TEN,PISTOL,"1 RB, 1 TE, 3 WR",FLAT,2022,
2679,2022_17_DAL_TEN,3.0,6,67,0,3,444,1344,1344,-11,3,3,TEN,DAL,1,0,1,deep,right,21,T.Burks,0,21,2.4744099262170494,1,0.045118004,1,2.4744099262170494,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
2756,2022_17_DAL_TEN,2.0,7,31,0,3,361,1261,1261,-11,3,3,TEN,DAL,0,0,1,short,right,6,nan,,0,-0.713554052,0,-0.025097549,0,0.33038642059545964,TEN,I_FORM,"1 RB, 3 TE, 1 WR",,2022,
2867,2022_17_DAL_TEN,3.0,6,20,0,3,202,1102,1102,-11,3,3,TEN,DAL,1,0,1,short,right,9,R.Woods,0,9,1.4496028366847895,1,0.033288270235061646,1,1.4496028366847895,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
2896,2022_17_DAL_TEN,1.0,10,11,0,3,171,1071,1071,-11,3,3,TEN,DAL,1,0,1,short,right,3,J.Ward,1,4,-0.082076373,0,0.004730538,1,-0.150643075,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,
2923,2022_17_DAL_TEN,2.0,6,7,0,3,134,1034,1034,-11,3,3,TEN,DAL,0,0,1,short,left,7,T.Burks,,0,-0.865834171,0,-0.018846095,0,1.844746746995952,TEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,2022,WR
2945,2022_17_DAL_TEN,3.0,6,7,0,3,130,1030,1030,-11,3,3,TEN,DAL,1,0,1,short,left,3,R.Woods,4,7,2.710580918006599,1,0.087252889,1,-1.264233671,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
3026,2022_17_DAL_TEN,2.0,10,75,0,3,90,990,990,4,3,3,DAL,TEN,1,0,1,deep,right,32,T.Hilton,,0,-0.742293565,0,-0.025232196,0,2.524913066532463,DAL,EMPTY,"1 RB, 1 TE, 3 WR",GO,2022,WR
3048,2022_17_DAL_TEN,3.0,10,75,0,3,85,985,985,4,3,3,DAL,TEN,1,0,1,short,right,4,T.Hilton,24,28,3.152061640750617,1,0.10941237211227417,1,-0.781570988,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
3181,2022_17_DAL_TEN,2.0,4,20,0,4,838,838,838,4,3,3,DAL,TEN,1,0,1,,,,nan,,2,-0.181908379,0,0.000300884,0,,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3202,2022_17_DAL_TEN,3.0,2,18,0,4,799,799,799,4,3,3,DAL,TEN,1,0,1,short,right,-4,M.Davis,9,5,0.7718541288631968,1,0.014653921127319336,1,-1.765744006,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3231,2022_17_DAL_TEN,1.0,10,13,0,4,758,758,758,4,3,3,DAL,TEN,1,0,1,short,left,-3,C.Lamb,6,3,-0.324992914,0,-0.002414525,1,-1.098083763,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
3255,2022_17_DAL_TEN,2.0,7,10,0,4,723,723,723,4,3,3,DAL,TEN,1,0,1,short,left,10,D.Schultz,0,10,2.389670488075353,1,0.068618365,1,2.389670488075353,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,TE
3335,2022_17_DAL_TEN,1.0,10,55,0,4,680,680,680,-11,3,3,TEN,DAL,1,0,1,short,right,-5,H.Haskins,,0,-0.475517236,0,-0.018461116,0,-1.115993539,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
3357,2022_17_DAL_TEN,2.0,10,55,0,4,677,677,677,-11,3,3,TEN,DAL,1,0,1,short,middle,2,H.Haskins,8,10,1.0280597456730902,1,0.026611514389514923,1,-0.760342491,TEN,SHOTGUN,"1 RB, 2 TE, 2 WR",ANGLE,2022,RB
3384,2022_17_DAL_TEN,1.0,10,45,0,4,650,650,650,-11,3,3,TEN,DAL,0,0,1,deep,right,39,T.Burks,,0,-0.467356391,0,-0.019396439,0,2.525030075281393,TEN,SINGLEBACK,"1 RB, 1 TE, 3 WR",GO,2022,WR
3406,2022_17_DAL_TEN,2.0,10,45,0,4,644,644,644,-11,3,3,TEN,DAL,1,0,1,short,right,5,R.Woods,0,5,-0.314553031,0,-0.011857189,1,-0.314553031,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3430,2022_17_DAL_TEN,3.0,5,40,0,4,601,601,601,-11,3,3,TEN,DAL,1,0,1,short,left,-1,A.Hooper,,0,-1.759649046,0,-0.02861689,0,-1.954097064,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
3513,2022_17_DAL_TEN,2.0,10,80,0,4,554,554,554,11,3,3,DAL,TEN,1,0,1,deep,left,28,C.Lamb,6,34,2.626930401660502,1,0.01985091,1,2.310268866131082,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,WR
3542,2022_17_DAL_TEN,1.0,10,46,0,4,532,532,532,11,3,3,DAL,TEN,0,1,1,short,left,14,M.Gallup,0,14,0.914332771,1,0.001207113,1,0.914332771,DAL,SINGLEBACK,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3592,2022_17_DAL_TEN,2.0,7,29,0,4,457,457,457,11,3,3,DAL,TEN,1,0,1,,,,nan,,-8,-1.904196517,0,-0.005897403,0,,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3614,2022_17_DAL_TEN,3.0,15,37,0,4,433,433,433,11,3,3,DAL,TEN,1,0,1,short,right,-5,C.Lamb,15,10,0.30296852468716917,1,-0.010465503,1,-1.738236167,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
3672,2022_17_DAL_TEN,1.0,10,60,0,4,384,384,384,-14,3,3,TEN,DAL,1,0,1,short,middle,4,T.Burks,0,4,-0.074992525,0,-0.002077583,1,-0.074992525,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
3696,2022_17_DAL_TEN,2.0,6,56,0,4,365,365,365,-14,3,3,TEN,DAL,1,1,1,deep,right,16,R.Woods,,0,-3.798812542,0,-0.03629221,0,1.341437341296114,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
3743,2022_17_DAL_TEN,2.0,10,60,0,4,317,317,317,14,3,3,DAL,TEN,0,0,1,deep,right,45,C.Lamb,,0,-0.650726988,0,-0.001164198,0,3.419111808470916,DAL,SINGLEBACK,"1 RB, 2 TE, 2 WR",GO,2022,WR
3765,2022_17_DAL_TEN,3.0,10,60,0,4,310,310,310,14,3,3,DAL,TEN,1,0,1,short,left,10,N.Brown,,0,-1.294010735,0,-0.002918541,0,1.9197937354911119,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3845,2022_17_DAL_TEN,1.0,10,67,0,4,295,295,295,-14,3,3,TEN,DAL,1,0,1,short,right,12,T.Burks,-1,11,0.7024854328483343,1,-0.005632922,1,0.7108232100727037,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
3869,2022_17_DAL_TEN,1.0,10,56,0,4,275,275,275,-14,3,3,TEN,DAL,1,1,1,short,middle,5,A.Hooper,1,6,0.31168160983361304,1,-0.00714466,1,0.033000908,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
3893,2022_17_DAL_TEN,2.0,4,50,0,4,259,259,259,-14,3,3,TEN,DAL,1,1,1,deep,left,20,N.Westbrook-Ikhine,,0,-0.755478872,0,-0.001156164,0,1.3173027909360826,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
3915,2022_17_DAL_TEN,3.0,4,50,0,4,255,255,255,-14,3,3,TEN,DAL,1,0,1,short,right,8,R.Woods,0,8,1.2959317459608428,1,0.014456322,1,1.2959317459608428,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3944,2022_17_DAL_TEN,1.0,10,42,0,4,248,248,248,-14,3,3,TEN,DAL,1,0,1,deep,right,35,N.Westbrook-Ikhine,,0,-0.468965024,0,-0.009411341,0,2.3296303518582135,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
3966,2022_17_DAL_TEN,2.0,10,42,0,4,243,243,243,-14,3,3,TEN,DAL,1,0,1,short,middle,6,A.Hooper,,0,-0.663315093,0,-0.005694466,0,0.15268630179343745,TEN,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
3988,2022_17_DAL_TEN,3.0,10,42,0,4,237,237,237,-14,3,3,TEN,DAL,1,0,1,short,middle,6,R.Woods,,0,-1.626184863,0,-0.005738245,0,-0.714950013,TEN,EMPTY,"0 RB, 2 TE, 3 WR",IN,2022,WR
4033,2022_17_DAL_TEN,4.0,15,47,0,4,234,234,234,-14,3,3,TEN,DAL,1,0,1,short,right,14,T.Burks,,0,-2.036515906,0,-0.01299989,0,-1.381000412,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
4100,2022_17_DAL_TEN,3.0,8,51,0,4,141,141,141,14,3,3,DAL,TEN,1,0,1,short,left,-5,C.Lamb,6,1,-1.114929867,0,0.000327051,1,-1.553399518,DAL,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
106,2022_17_DEN_KC,3.0,5,78,0,1,807,1707,3507,0,3,3,DEN,KC,1,0,1,short,right,9,A.Okwuegbunam,,0,-1.453366537,0,-0.04766205,0,1.8895670021884143,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,TE
168,2022_17_DEN_KC,2.0,8,63,0,1,762,1662,3462,0,3,3,KC,DEN,1,0,1,short,right,6,M.Valdes-Scantling,0,6,0.19540068064816296,1,0.001917601,1,0.19540068064816296,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,2022,WR
192,2022_17_DEN_KC,3.0,2,57,0,1,724,1624,3424,0,3,3,KC,DEN,1,0,1,short,left,4,T.Kelce,0,4,0.9401668298523873,1,0.019598603,1,0.9401668298523873,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,2022,TE
237,2022_17_DEN_KC,2.0,7,50,0,1,658,1558,3358,0,3,3,KC,DEN,1,0,1,short,left,-9,P.Mahomes,15,6,0.3510209037922323,1,-0.003867865,1,-1.947879292,KC,PISTOL,"1 RB, 1 TE, 3 WR",,2022,
291,2022_17_DEN_KC,4.0,1,44,0,1,579,1479,3279,0,3,3,KC,DEN,1,0,1,short,left,5,T.Kelce,5,10,2.5324879090767354,1,0.1018936038017273,1,2.3489746400155127,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
315,2022_17_DEN_KC,1.0,10,34,0,1,544,1444,3244,0,3,3,KC,DEN,0,0,1,short,left,4,J.McKinnon,7,11,0.8632711791433394,1,0.017261684,1,-0.088211138,KC,SINGLEBACK,"1 RB, 3 TE, 1 WR",FLAT,2022,RB
339,2022_17_DEN_KC,1.0,10,23,0,1,504,1404,3204,0,3,3,KC,DEN,1,0,1,short,right,-3,S.Moore,21,18,1.2027776154573075,1,0.011568248271942139,1,-1.115510156,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
422,2022_17_DEN_KC,1.0,10,75,0,1,455,1355,3155,-6,3,3,DEN,KC,0,0,1,short,right,6,C.Sutton,1,7,0.41326080029830337,1,-0.002530992,1,0.2292942376807332,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",OUT,2022,WR
472,2022_17_DEN_KC,1.0,10,64,0,1,386,1286,3086,-6,3,3,DEN,KC,1,0,1,short,right,-5,L.Murray,,0,-0.523443738,0,-0.015494287,0,-1.239248723,DEN,SHOTGUN,"1 RB, 3 TE, 1 WR",SCREEN,2022,RB
515,2022_17_DEN_KC,3.0,5,59,0,1,341,1241,3041,-6,3,3,DEN,KC,1,0,1,deep,left,19,nan,,0,-1.481107945,0,-0.026869386,0,2.465350623242557,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
567,2022_17_DEN_KC,1.0,10,91,0,1,324,1224,3024,6,3,3,KC,DEN,1,0,1,short,right,1,T.Kelce,2,3,-0.372954896,0,-0.002716243,1,-0.545885754,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,2022,TE
591,2022_17_DEN_KC,2.0,7,88,0,1,284,1184,2984,6,3,3,KC,DEN,1,0,1,short,left,2,I.Pacheco,7,9,0.9585842126980424,1,0.010710299015045166,1,-0.60006586,KC,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,2022,RB
615,2022_17_DEN_KC,1.0,10,79,0,1,246,1146,2946,6,3,3,KC,DEN,0,0,1,short,middle,4,T.Kelce,2,6,0.4104220224544406,1,0.000631928,1,0.025652246084064245,KC,SINGLEBACK,"1 RB, 2 TE, 2 WR",HITCH,2022,TE
660,2022_17_DEN_KC,3.0,1,70,0,1,168,1068,2868,6,3,3,KC,DEN,1,0,1,short,middle,4,T.Kelce,,0,-1.721752085,0,-0.033570588,0,0.5677818646654487,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,TE
740,2022_17_DEN_KC,2.0,8,77,0,1,126,1026,2826,-6,3,3,DEN,KC,1,0,1,short,left,6,A.Beck,0,6,0.4798337849788368,1,-0.001064122,1,0.4798337849788368,DEN,EMPTY,"1 RB, 2 TE, 2 WR",OUT,2022,
764,2022_17_DEN_KC,3.0,2,71,0,1,85,985,2785,-6,3,3,DEN,KC,1,0,1,short,right,-5,J.Jeudy,9,4,0.8882691166363657,1,0.02273494,1,-2.330425919,DEN,SHOTGUN,"2 RB, 1 TE, 2 WR",SCREEN,2022,WR
814,2022_17_DEN_KC,2.0,8,65,0,1,16,916,2716,-6,3,3,DEN,KC,0,0,1,short,middle,3,C.Edmonds,8,11,1.4074815118219703,1,0.026776611804962158,1,-0.309594112,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",ANGLE,2022,RB
883,2022_17_DEN_KC,2.0,5,49,0,2,860,860,2660,-6,3,3,DEN,KC,1,0,1,short,right,3,J.Jeudy,0,3,-0.233378724,0,0.000875562,1,-0.233378724,DEN,EMPTY,"1 RB, 2 TE, 2 WR",OUT,2022,WR
954,2022_17_DEN_KC,1.0,10,43,0,2,754,754,2554,-6,3,3,DEN,KC,0,0,1,short,left,-5,A.Beck,9,4,-0.084655174,0,-0.010573387,1,-1.135753045,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",SCREEN,2022,
1032,2022_17_DEN_KC,2.0,6,30,0,2,664,664,2464,-6,3,3,DEN,KC,0,0,1,short,right,15,nan,,0,-0.680749858,0,-0.018212557,0,1.3647582624689676,DEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",,2022,
1057,2022_17_DEN_KC,3.0,6,30,0,2,658,658,2458,-6,3,3,DEN,KC,1,0,1,short,right,8,A.Okwuegbunam,,0,-1.200474532,0,-0.0483284,0,1.6393256224691868,DEN,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,TE
1134,2022_17_DEN_KC,2.0,4,69,0,2,611,611,2411,3,3,3,KC,DEN,1,0,1,short,right,-3,S.Moore,12,9,0.6539258488919586,1,0.022126794,1,-1.162646567,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
1158,2022_17_DEN_KC,1.0,10,60,0,2,571,571,2371,3,3,3,KC,DEN,1,0,1,deep,right,29,K.Toney,9,38,2.501260934281163,1,0.034477651,1,1.817739306949079,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",WHEEL,2022,WR
1182,2022_17_DEN_KC,1.0,10,22,0,2,518,518,2318,3,3,3,KC,DEN,1,0,1,short,left,3,T.Kelce,9,12,0.4789377774577588,1,0.009077489,1,-0.297594084,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,2022,TE
1206,2022_17_DEN_KC,1.0,10,10,1,2,490,490,2290,3,3,3,KC,DEN,1,0,1,short,left,10,J.Smith-Schuster,,0,-0.438118394,0,-0.008821607,0,1.9966427652398124,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
1231,2022_17_DEN_KC,2.0,10,10,1,2,481,481,2281,3,3,3,KC,DEN,1,0,1,short,right,10,M.Valdes-Scantling,,0,-0.757403083,0,-0.020840526,0,2.4347611588891596,KC,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,2022,WR
1253,2022_17_DEN_KC,3.0,10,10,1,2,477,477,2277,3,3,3,KC,DEN,1,0,1,short,left,10,Ju.Watson,,0,-4.573700229,0,-0.087551475,0,3.1921642418019474,KC,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
